"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"PCMTD2",6.41096626231102e-25,0.252351804402617,0.318,0.151,1.87431009644925e-20
"WIPI1",8.20766223933869e-25,0.265130467200526,0.338,0.167,2.39959213229306e-20
"ATP6V0E1",8.3652215235738e-25,0.268377567828248,0.498,0.295,2.44565616463204e-20
"FBXL7",8.66765403793964e-25,0.558789464953096,0.837,0.765,2.53407533453203e-20
"SETD7",1.04488416551315e-24,0.269141674473096,0.408,0.221,3.05482334629425e-20
"SELENOM",1.10090167605902e-24,0.293353415649526,0.555,0.349,3.21859614012614e-20
"SMIM14",1.16892975487484e-24,0.314250214175367,0.397,0.216,3.41748303135208e-20
"PLSCR1",1.17003239307329e-24,-0.400818820200465,0.213,0.397,3.42070670438908e-20
"VCL",1.31265040959912e-24,-0.405356924636735,0.179,0.359,3.83766473750399e-20
"ANGPT1",1.44454277686625e-24,0.385761776169289,0.279,0.126,4.22326526244615e-20
"DSE",1.81131145672198e-24,0.347815502511524,0.506,0.316,5.29555017487239e-20
"COL6A6",2.69027135865505e-24,-0.424879743426396,0.062,0.216,7.8652773441639e-20
"OSBPL9",2.94825245256868e-24,0.36388418483388,0.628,0.433,8.6195108703298e-20
"NFKBIZ",3.13611679642087e-24,0.324219166442927,0.561,0.357,9.16875106601605e-20
"BICD1",4.2275428525789e-24,-0.51801188384619,0.243,0.416,1.23596442837997e-19
"PDCD4",4.61559385755771e-24,0.270265395442582,0.366,0.189,1.34941502019557e-19
"H3F3A",5.10174036300632e-24,0.298132161328666,0.694,0.488,1.49154481252853e-19
"EFCAB13",5.2808293272372e-24,0.269658108329084,0.284,0.13,1.54390326211107e-19
"SKP1",5.59604983351284e-24,0.28751634335945,0.501,0.308,1.63606112932581e-19
"TNXB",6.83028175184654e-24,-0.544201713083601,0.571,0.681,1.99690117296986e-19
"CHPT1",1.11101498179522e-23,0.306483731762572,0.355,0.186,3.24816340077651e-19
"HIBADH",1.12850411474731e-23,0.337290790765257,0.379,0.204,3.29929462987524e-19
"CHSY3",1.16740938855058e-23,-0.633395731159788,0.223,0.407,3.41303808836649e-19
"THBS2",1.66476535997808e-23,-0.49695387742568,0.27,0.444,4.8671080064319e-19
"LMBRD1",1.84950121055356e-23,0.254559535875521,0.359,0.185,5.40720173917439e-19
"GFRA1",2.10725574631923e-23,0.264907958951112,0.227,0.091,6.1607728999389e-19
"PIK3R1",2.28430874027204e-23,0.281116503574542,0.516,0.308,6.67840503305934e-19
"KAT6B",2.44549075098823e-23,0.320104787386436,0.42,0.24,7.14963675958919e-19
"SLC25A12",2.62513301371638e-23,0.305147014088787,0.305,0.15,7.67483887890122e-19
"DIRC3",3.1802671328187e-23,0.274344008597598,0.189,0.067,9.29782898950874e-19
"ASAP1",3.19833950631437e-23,-0.419046490935947,0.422,0.592,9.3506653806607e-19
"COL3A1",3.46106087750921e-23,-0.836058179086696,0.626,0.707,1.01187575814859e-18
"SOX9",3.70915764087812e-23,0.259598203308229,0.35,0.18,1.08440932788713e-18
"PELI2",4.29630281739937e-23,0.336416722916963,0.366,0.194,1.25606709169488e-18
"ANK2",5.49227547435731e-23,-0.522288580178088,0.175,0.358,1.6057216576831e-18
"LINC00342",5.79339541706623e-23,-0.308569125605359,0.104,0.266,1.69375708413348e-18
"GUCY1A2",5.94156553397077e-23,-0.348957011766165,0.017,0.141,1.73707609951169e-18
"NEAT1",7.11115420061038e-23,-0.602879562602187,0.968,0.974,2.07901704209045e-18
"TNC",8.38827835594732e-23,-0.716141766844826,0.018,0.142,2.45239706014476e-18
"FHL2",9.17000156168929e-23,-0.374622384491768,0.278,0.462,2.68094165657548e-18
"GASK1B",1.10131547062993e-22,0.312202285213278,0.693,0.497,3.21980590993367e-18
"TSHZ2",1.30074156452517e-22,-0.425000389488969,0.414,0.61,3.8028480380458e-18
"PSMA1",2.09232603230913e-22,0.356272330529222,0.36,0.197,6.11712438805897e-18
"RNF13",2.16010995700104e-22,0.296957318843668,0.406,0.231,6.31529747028825e-18
"MAP4",2.9077151057811e-22,-0.403347230518507,0.465,0.623,8.50099588326161e-18
"ADAMTS9-AS2",3.46561239375936e-22,0.417613208451379,0.546,0.361,1.01320643943949e-17
"ANKRD10",3.69077020693456e-22,-0.428878711803995,0.381,0.53,1.07903357769939e-17
"RPL19",5.00337414046181e-22,0.314157102146428,0.724,0.539,1.46278646370541e-17
"AC037198.1",5.05390935073071e-22,-0.260641336697086,0.014,0.131,1.47756093777963e-17
"ZRANB2-AS2",5.18361119482935e-22,0.316018718009651,0.282,0.137,1.51548056892031e-17
"DISC1",7.22259592037163e-22,0.369616996089981,0.29,0.142,2.11159814327985e-17
"SLC2A3",7.91006202237166e-22,-0.311795542349416,0.058,0.198,2.31258573286058e-17
"UBE2E2",1.05005767997588e-21,-0.371249244230461,0.568,0.707,3.06994863317747e-17
"PCSK6",1.0757769657998e-21,-0.714122207669573,0.468,0.592,3.1451415372123e-17
"BCKDHB",1.19275553014412e-21,0.30598712829094,0.311,0.158,3.48714006792935e-17
"AC104041.1",1.23413166579661e-21,-0.436531464555175,0.058,0.2,3.60810733812298e-17
"TMEM47",1.31667103374336e-21,0.257931251827512,0.287,0.14,3.84941943425209e-17
"PDLIM5",1.62013234122838e-21,-0.374567972499818,0.327,0.505,4.7366189128153e-17
"COL4A2",1.81442738251423e-21,0.314242098829046,0.867,0.706,5.30465989551862e-17
"AC018742.1",1.94826905421701e-21,-0.384381817140072,0.005,0.111,5.69595940690886e-17
"IER2",2.28456657615201e-21,-0.275171481930964,0.074,0.22,6.67915884203802e-17
"UBE2B",2.3043192042299e-21,0.258249528949455,0.512,0.322,6.73690762548655e-17
"CGNL1",3.24833601701278e-21,0.273249859772267,0.283,0.139,9.49683517933855e-17
"TCF4",3.27863983008817e-21,0.36383355095944,0.894,0.833,9.58543140724578e-17
"RPL6",3.28385712006603e-21,0.284539800082031,0.644,0.441,9.60068467622505e-17
"CPXM2",3.50987127754093e-21,-0.258526308480053,0.011,0.121,1.02614596670187e-16
"C1orf21",3.59714639168205e-21,0.301403763823552,0.585,0.378,1.05166171907216e-16
"COX7C",5.36138176238036e-21,0.285227243069267,0.48,0.302,1.56745357204952e-16
"SLCO3A1",6.13248958760145e-21,-0.431191357858866,0.204,0.37,1.79289465583116e-16
"LUC7L2",6.72275144485364e-21,0.305970529961752,0.584,0.403,1.96546361241741e-16
"LITAF",1.91036158782074e-20,-0.421979458701322,0.188,0.344,5.58513313815271e-16
"SEC24D",1.99844628459231e-20,-0.423149457391542,0.398,0.545,5.84265755763409e-16
"PTEN",3.72370642880203e-20,0.31256107358904,0.686,0.5,1.08866281152456e-15
"PPIA",3.80295571251431e-20,0.2616689239239,0.544,0.361,1.11183213211068e-15
"GAS7",4.17748055671473e-20,0.255190129924997,0.802,0.628,1.22132821556112e-15
"AC023509.6",5.19150249600652e-20,0.256110511296537,0.277,0.138,1.51778766973247e-15
"SFPQ",5.48382143668013e-20,-0.315198799912618,0.335,0.5,1.6032500352278e-15
"ABCA8",5.78504606295915e-20,0.39883786590671,0.917,0.808,1.69131606696674e-15
"ZNF33A",5.90989358935409e-20,0.270184153210646,0.283,0.143,1.72781648978356e-15
"SCMH1",8.67332931765065e-20,-0.415111111802313,0.32,0.477,2.53573455930834e-15
"IGFBP7",9.55077132404479e-20,-0.450552605148927,0.933,0.938,2.79226350429773e-15
"PDE7A",9.85989344813626e-20,0.346197339673952,0.402,0.244,2.88263844849712e-15
"H3F3B",1.07011038209622e-19,0.250635167482549,0.766,0.56,3.1285747130965e-15
"SULF1",2.20210758432559e-19,-0.510184931308848,0.314,0.461,6.43808173353428e-15
"RNLS",2.43751419058245e-19,0.322136402938587,0.237,0.11,7.12631648758686e-15
"LINC01578",2.66885749210906e-19,0.286368633798368,0.511,0.338,7.80267176393005e-15
"RFTN2",3.11905638513749e-19,0.303434955297376,0.397,0.238,9.11887324758796e-15
"ZHX3",3.20974307811875e-19,0.28208346300434,0.468,0.294,9.38400486318797e-15
"RPL8",3.26066016826314e-19,0.283632732329045,0.657,0.478,9.53286606793413e-15
"ATP13A3",3.56516162598667e-19,-0.569269815345312,0.241,0.383,1.04231065297346e-14
"BMP6",6.86835892517733e-19,0.270230366527924,0.177,0.07,2.00803341536484e-14
"AL513166.1",9.02176692798004e-19,0.305138784436719,0.267,0.132,2.63760377906424e-14
"LARGE1",1.17596220716746e-18,-0.326065469134494,0.212,0.376,3.4380431088748e-14
"NIN",1.60844273231958e-18,-0.317105962028686,0.169,0.324,4.70244317220954e-14
"MPDZ",1.62928761038189e-18,-0.36360485085134,0.293,0.447,4.76338525771251e-14
"ABCA5",1.63072037679796e-18,0.261082370863864,0.371,0.214,4.76757409360652e-14
"PRKCE",1.68184935207342e-18,-0.389942664013093,0.253,0.412,4.91705476572185e-14
"PCOLCE",1.95184110312569e-18,-0.354450179537766,0.252,0.4,5.70640264909826e-14
"ZFP36",3.90639959401937e-18,-0.512002678522336,0.299,0.433,1.1420749853075e-13
"GRB10",4.50872236169742e-18,0.311788596835283,0.538,0.374,1.31817006966586e-13
"VMP1",4.6997475518909e-18,-0.476139085142855,0.337,0.474,1.37401819427082e-13
"LIMA1",4.88666863266102e-18,-0.326416129391669,0.261,0.412,1.42866644144478e-13
"NT5C2",5.94434647249324e-18,0.27043893064606,0.528,0.352,1.73788913469812e-13
