"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"LPAR1",3.46630451124637e-102,2.92422358894784,0.166,0.149,1.03989135337391e-98,"Donor-Macrophages","LPAR1"
"TMCC3",4.15503308937099e-102,9.29807730613796,0.159,0.16,1.2465099268113e-98,"Donor-Macrophages","TMCC3"
"NCKAP5",1.38088040436103e-101,5.15005247729564,0.174,0.162,4.1426412130831e-98,"Donor-Macrophages","NCKAP5"
"ZFP36",6.72890962702718e-101,0.92122608084178,0.317,0.375,2.01867288810815e-97,"Donor-Macrophages","ZFP36"
"ATG10",7.61483408391087e-101,1.88841267486861,0.205,0.193,2.28445022517326e-97,"Donor-Macrophages","ATG10"
"HS2ST1",1.10691663815581e-100,0.250394224946251,0.143,0.168,3.32074991446743e-97,"Donor-Macrophages","HS2ST1"
"KLF12",1.29194539731403e-100,1.29383531495913,0.211,0.204,3.8758361919421e-97,"Donor-Macrophages","KLF12"
"TNFRSF11A",1.51215257705834e-100,4.25119406287441,0.135,0.094,4.53645773117503e-97,"Donor-Macrophages","TNFRSF11A"
"PITPNC1",2.31159973348292e-100,11.0234039675441,0.24,0.234,6.93479920044876e-97,"Donor-Macrophages","PITPNC1"
"INPP4B",4.03831078239094e-100,23.9011350692748,0.141,0.12,1.21149323471728e-96,"Donor-Macrophages","INPP4B"
"BTG2",1.52857255204457e-99,0.814781598953965,0.196,0.184,4.5857176561337e-96,"Donor-Macrophages","BTG2"
"UMAD1",6.08629993387273e-99,2.05757674638678,0.27,0.286,1.82588998016182e-95,"Donor-Macrophages","UMAD1"
"BNC2",3.35697841863681e-98,15.6421743480101,0.257,0.302,1.00709352559104e-94,"Donor-Macrophages","BNC2"
"CBLB",3.66893945028417e-98,7.34720843038917,0.326,0.365,1.10068183508525e-94,"Donor-Macrophages","CBLB"
"MYBPC3",6.7585520629653e-98,10.5559057379074,0.193,0.121,2.02756561888959e-94,"Donor-Macrophages","MYBPC3"
"WDPCP",4.82190729812287e-97,0.402919658109797,0.292,0.312,1.44657218943686e-93,"Donor-Macrophages","WDPCP"
"ASAP1",5.23742520521857e-97,1.00937405115442,0.361,0.455,1.57122756156557e-93,"Donor-Macrophages","ASAP1"
"ELL2",8.18079303223859e-97,10.3596740239035,0.245,0.259,2.45423790967158e-93,"Donor-Macrophages","ELL2"
"LIPA",1.15455547175897e-95,5.57562575587575,0.132,0.132,3.46366641527692e-92,"Donor-Macrophages","LIPA"
"SLC11A1",3.12624651029782e-95,9.62614262826157,0.375,0.185,9.37873953089345e-92,"Donor-Macrophages","SLC11A1"
"KCNMA1",6.67188581862742e-95,9.54296567918556,0.365,0.222,2.00156574558823e-91,"Donor-Macrophages","KCNMA1"
"MT-CO1",3.86823007703677e-94,2.8543413498952,0.334,0.428,1.16046902311103e-90,"Donor-Macrophages","MT-CO1"
"MDM2",8.16829309038162e-94,0.91259550510356,0.196,0.186,2.45048792711449e-90,"Donor-Macrophages","MDM2"
"MT-CO3",2.25107206831437e-93,1.76611940677426,0.351,0.443,6.7532162049431e-90,"Donor-Macrophages","MT-CO3"
"RPS4X",9.49886700992275e-92,1.87965925313586,0.114,0.109,2.84966010297682e-88,"Donor-Macrophages","RPS4X"
"SCMH1",1.22549977126628e-91,1.03889564944224,0.132,0.129,3.67649931379885e-88,"Donor-Macrophages","SCMH1"
"GNG12-AS1",6.98464551313132e-91,6.31340658683221,0.111,0.101,2.0953936539394e-87,"Donor-Macrophages","GNG12-AS1"
"TBC1D2",1.20996813870407e-89,1.72613993582683,0.164,0.113,3.6299044161122e-86,"Donor-Macrophages","TBC1D2"
"PFKFB3",2.53198551745587e-89,2.11877070855618,0.317,0.341,7.5959565523676e-86,"Donor-Macrophages","PFKFB3"
"UBE3D",3.18389625725826e-89,1.3652844847596,0.113,0.108,9.55168877177478e-86,"Donor-Macrophages","UBE3D"
"ABCG1",3.56689682604657e-89,23.2731014040453,0.165,0.111,1.07006904781397e-85,"Donor-Macrophages","ABCG1"
"PLPP3",1.3517562118542e-88,2.52252474921158,0.149,0.11,4.0552686355626e-85,"Donor-Macrophages","PLPP3"
"HDX",4.31461765973774e-88,3.00489664513765,0.102,0.093,1.29438529792132e-84,"Donor-Macrophages","HDX"
"GLUD1",1.328568631248e-87,8.45218622110598,0.25,0.25,3.985705893744e-84,"Donor-Macrophages","GLUD1"
"DMD",1.38915249625607e-87,13.4882812702483,0.288,0.284,4.16745748876821e-84,"Donor-Macrophages","DMD"
"CCDC186",1.89075980700362e-87,15.7145764860223,0.182,0.151,5.67227942101087e-84,"Donor-Macrophages","CCDC186"
"CABLES1",5.18275123522037e-87,0.380237090979115,0.173,0.177,1.55482537056611e-83,"Donor-Macrophages","CABLES1"
"LSAMP",6.13909563404341e-87,2.61112369657727,0.201,0.127,1.84172869021302e-83,"Donor-Macrophages","LSAMP"
"TIAM1",4.80964926929612e-86,1.21627308451589,0.229,0.213,1.44289478078884e-82,"Donor-Macrophages","TIAM1"
"TMTC2",4.96645140414044e-85,13.8211669558236,0.156,0.131,1.48993542124213e-81,"Donor-Macrophages","TMTC2"
"SREBF2",3.29209750790734e-84,2.34578190139005,0.234,0.244,9.87629252372202e-81,"Donor-Macrophages","SREBF2"
"FUT8",5.57805158583135e-84,5.77789896214823,0.193,0.173,1.67341547574941e-80,"Donor-Macrophages","FUT8"
"RBPJ",7.70095787415557e-84,13.4378668591561,0.364,0.266,2.31028736224667e-80,"Donor-Macrophages","RBPJ"
"AXL",1.7570210169456e-83,5.48338864754593,0.132,0.123,5.27106305083679e-80,"Donor-Macrophages","AXL"
"SLC25A4",9.58454876100317e-83,6.77473932597437,0.386,0.148,2.87536462830095e-79,"Donor-Macrophages","SLC25A4"
"IGF1",1.14253681868959e-82,1.55979576728293,0.169,0.162,3.42761045606876e-79,"Donor-Macrophages","IGF1"
"LGALS1",1.45677469850099e-82,2.16358755130238,0.18,0.122,4.37032409550297e-79,"Donor-Macrophages","LGALS1"
"ATP1B3",3.39316093705159e-82,3.40574696058466,0.164,0.159,1.01794828111548e-78,"Donor-Macrophages","ATP1B3"
"MNDA",3.59778792432744e-82,3.01385779321402,0.179,0.156,1.07933637729823e-78,"Donor-Macrophages","MNDA"
"VAV2",3.61907643023678e-82,15.6597612221589,0.176,0.154,1.08572292907103e-78,"Donor-Macrophages","VAV2"
"SGMS2",8.49009784117439e-81,9.22243653799278,0.19,0.139,2.54702935235232e-77,"Donor-Macrophages","SGMS2"
"MED12L",3.09058997710705e-79,13.3470194684422,0.123,0.104,9.27176993132116e-76,"Donor-Macrophages","MED12L"
"ADD3",5.56332423503389e-79,27.0883020681211,0.199,0.181,1.66899727051017e-75,"Donor-Macrophages","ADD3"
"RTN1",1.99222796896672e-77,0.99325288414661,0.331,0.402,5.97668390690015e-74,"Donor-Macrophages","RTN1"
"SSBP2",6.96920752086125e-75,9.94830547658346,0.349,0.424,2.09076225625838e-71,"Donor-Macrophages","SSBP2"
"SLC1A3",2.11774842615784e-74,5.24657097845864,0.374,0.267,6.35324527847353e-71,"Donor-Macrophages","SLC1A3"
"ENG",3.24051710950892e-73,3.16641127166078,0.198,0.167,9.72155132852676e-70,"Donor-Macrophages","ENG"
"RPS15",4.85669136000021e-73,1.2724340506697,0.162,0.131,1.45700740800006e-69,"Donor-Macrophages","RPS15"
"HIVEP3",6.19344954969353e-73,5.97064920982926,0.196,0.17,1.85803486490806e-69,"Donor-Macrophages","HIVEP3"
"F13A1",2.76230305411972e-72,0.251700991373383,0.431,0.327,8.28690916235917e-69,"Donor-Macrophages","F13A1"
"PEPD",3.91134989255406e-72,4.31910257050783,0.2,0.173,1.17340496776622e-68,"Donor-Macrophages","PEPD"
"TGFBR1",1.76647312468444e-71,5.21518289462618,0.257,0.267,5.29941937405333e-68,"Donor-Macrophages","TGFBR1"
"CLEC12A",2.04851477548809e-71,21.7236076262262,0.231,0.167,6.14554432646427e-68,"Donor-Macrophages","CLEC12A"
"HSP90AA1",3.7249733722641e-71,26.1953856022615,0.23,0.219,1.11749201167923e-67,"Donor-Macrophages","HSP90AA1"
"TTC28",4.0319264111192e-71,5.92786162064269,0.271,0.284,1.20957792333576e-67,"Donor-Macrophages","TTC28"
"UTY",4.11806612819231e-71,1.26853275701284,0.267,0.241,1.23541983845769e-67,"Donor-Macrophages","UTY"
"P2RY12",7.16956106780653e-71,2.99371224113427,0.16,0.104,2.15086832034196e-67,"Donor-Macrophages","P2RY12"
"FLVCR2",2.89962724610399e-70,4.91681564281707,0.156,0.109,8.69888173831197e-67,"Donor-Macrophages","FLVCR2"
"NR3C1",3.66290339135948e-70,6.23330675112396,0.368,0.446,1.09887101740785e-66,"Donor-Macrophages","NR3C1"
"TTYH3",4.97414590349227e-70,16.980433606371,0.268,0.256,1.49224377104768e-66,"Donor-Macrophages","TTYH3"
"FNDC3A",1.01401526882793e-68,1.5387504675112,0.341,0.415,3.04204580648378e-65,"Donor-Macrophages","FNDC3A"
"GRK5",9.66931480236051e-68,11.8490388395649,0.225,0.187,2.90079444070815e-64,"Donor-Macrophages","GRK5"
"STK38L",1.36652821269246e-67,11.0285594389446,0.248,0.218,4.09958463807739e-64,"Donor-Macrophages","STK38L"
"RPS14",7.09712028429291e-67,0.374792595730924,0.155,0.128,2.12913608528787e-63,"Donor-Macrophages","RPS14"
"MS4A6A",1.15198390873526e-65,5.33728156578396,0.455,0.361,3.45595172620579e-62,"Donor-Macrophages","MS4A6A"
"CPED1",1.82864478951638e-65,0.281949623235076,0.322,0.34,5.48593436854914e-62,"Donor-Macrophages","CPED1"
"ABR",2.68262055912306e-65,8.92958976660492,0.361,0.433,8.04786167736917e-62,"Donor-Macrophages","ABR"
"RANBP2",3.82601103958695e-65,25.6693253467372,0.277,0.259,1.14780331187608e-61,"Donor-Macrophages","RANBP2"
"STK32B",6.5220216888283e-65,8.8307972688411,0.124,0.082,1.95660650664849e-61,"Donor-Macrophages","STK32B"
"ABCA1",1.04875598135598e-64,5.56564977731592,0.405,0.308,3.14626794406793e-61,"Donor-Macrophages","ABCA1"
"CKM",1.12281950035435e-64,7.28660301897541,0.397,0.168,3.36845850106306e-61,"Donor-Macrophages","CKM"
"MT-ATP6",3.12292978161299e-63,2.64368414929318,0.341,0.372,9.36878934483897e-60,"Donor-Macrophages","MT-ATP6"
"S100A8",4.83815927439906e-63,30.9601076666892,0.126,0.033,1.45144778231972e-59,"Donor-Macrophages","S100A8"
"ALG13",5.39158309823927e-63,22.5285216640344,0.298,0.308,1.61747492947178e-59,"Donor-Macrophages","ALG13"
"MSR1",6.08732820067845e-63,4.86773908029532,0.347,0.421,1.82619846020354e-59,"Donor-Macrophages","MSR1"
"PPP1R12B",8.73811435189147e-63,28.0355128559273,0.287,0.271,2.62143430556744e-59,"Donor-Macrophages","PPP1R12B"
"MS4A4E",2.59954291082688e-62,4.25783094821497,0.408,0.315,7.79862873248063e-59,"Donor-Macrophages","MS4A4E"
"GBE1",5.65814681939986e-62,1.7980347008842,0.3,0.291,1.69744404581996e-58,"Donor-Macrophages","GBE1"
"SERPINB9",8.08793617945073e-62,17.7134450917932,0.137,0.1,2.42638085383522e-58,"Donor-Macrophages","SERPINB9"
"ANKRD44",2.04605794482449e-61,7.27327067952835,0.367,0.433,6.13817383447347e-58,"Donor-Macrophages","ANKRD44"
"MT-ND4L",6.75040376880085e-61,1.21481081397577,0.351,0.35,2.02512113064026e-57,"Donor-Macrophages","MT-ND4L"
"MGP",1.85446599481337e-60,3.65249059969803,0.225,0.146,5.56339798444012e-57,"Donor-Macrophages","MGP"
"SLC9A9",4.52124169735439e-60,7.24622533899842,0.454,0.376,1.35637250920632e-56,"Donor-Macrophages","SLC9A9"
"PLTP",5.90966750886766e-60,1.83321522832076,0.374,0.259,1.7729002526603e-56,"Donor-Macrophages","PLTP"
"HIPK2",8.93420931449795e-60,24.2525166451141,0.19,0.165,2.68026279434939e-56,"Donor-Macrophages","HIPK2"
"PTPRM",7.40020105458788e-59,5.64615398341327,0.341,0.375,2.22006031637636e-55,"Donor-Macrophages","PTPRM"
"ELP4",2.24742289522857e-58,2.41012984132221,0.254,0.242,6.74226868568572e-55,"Donor-Macrophages","ELP4"
"ESR1",2.69223689097951e-58,4.35857452186336,0.225,0.206,8.07671067293852e-55,"Donor-Macrophages","ESR1"
"DDX21",4.8558118967712e-58,5.35182770041753,0.207,0.167,1.45674356903136e-54,"Donor-Macrophages","DDX21"
"PAM",4.98714947012729e-58,6.72447019013527,0.241,0.233,1.49614484103819e-54,"Donor-Macrophages","PAM"
"AFF3",2.9765617507672e-56,0.282184604894155,0.275,0.321,8.9296852523016e-53,"Donor-Macrophages","AFF3"
"DGKH",5.5101364880255e-56,1.7701018647676,0.203,0.183,1.65304094640765e-52,"Donor-Macrophages","DGKH"
"SLC7A8",9.81003626802372e-56,2.34711032302087,0.216,0.171,2.94301088040712e-52,"Donor-Macrophages","SLC7A8"
"MEGF9",2.18688458873634e-55,4.10100684154598,0.2,0.173,6.56065376620901e-52,"Donor-Macrophages","MEGF9"
"APBB3",2.92575754874619e-55,0.987505669307712,0.244,0.159,8.77727264623857e-52,"Donor-Macrophages","APBB3"
"ABHD12",1.08098841766707e-54,5.19003162681313,0.287,0.268,3.24296525300122e-51,"Donor-Macrophages","ABHD12"
"CDR2",3.3964986373729e-54,0.824463920991183,0.211,0.181,1.01894959121187e-50,"Donor-Macrophages","CDR2"
"MGMT",7.46459976978942e-54,1.48113983424427,0.254,0.243,2.23937993093683e-50,"Donor-Macrophages","MGMT"
"ITPR2",1.22179491948134e-53,1.41626155346616,0.373,0.443,3.66538475844403e-50,"Donor-Macrophages","ITPR2"
"DLEU2",1.98346117963122e-53,13.2570871373747,0.427,0.341,5.95038353889365e-50,"Donor-Macrophages","DLEU2"
"APBA1",3.27675877753248e-53,3.11326254358045,0.264,0.25,9.83027633259745e-50,"Donor-Macrophages","APBA1"
"EIF4G3",6.88832341454099e-53,2.41657422343899,0.434,0.354,2.0664970243623e-49,"Donor-Macrophages","EIF4G3"
"DIRC3",7.03924667167639e-53,16.6742800737321,0.337,0.212,2.11177400150292e-49,"Donor-Macrophages","DIRC3"
"SLCO3A1",2.07499136855345e-52,1.88190481546365,0.344,0.38,6.22497410566034e-49,"Donor-Macrophages","SLCO3A1"
"GALM",1.74812543297556e-51,2.35243528683878,0.215,0.156,5.24437629892667e-48,"Donor-Macrophages","GALM"
"APBB1IP",8.95287582416969e-51,5.31159739129432,0.414,0.29,2.68586274725091e-47,"Donor-Macrophages","APBB1IP"
"PLXNA2",5.96342712494638e-50,6.18568957377516,0.216,0.179,1.78902813748391e-46,"Donor-Macrophages","PLXNA2"
"ST6GALNAC3",3.77662178357429e-49,8.49571126558153,0.22,0.179,1.13298653507229e-45,"Donor-Macrophages","ST6GALNAC3"
"PIGX",4.63135825853257e-49,9.53172178654413,0.228,0.19,1.38940747755977e-45,"Donor-Macrophages","PIGX"
"DAAM2",2.55272059418161e-48,11.1564571023275,0.355,0.174,7.65816178254484e-45,"Donor-Macrophages","DAAM2"
"SSH2",4.54244738210616e-47,2.79883616901756,0.426,0.349,1.36273421463185e-43,"Donor-Macrophages","SSH2"
"XIST",7.55045413099743e-46,1.90404211821267,0.319,0.326,2.26513623929923e-42,"Donor-Macrophages","XIST"
"BNIP3L",1.03378591609784e-45,9.65333963284751,0.339,0.329,3.10135774829352e-42,"Donor-Macrophages","BNIP3L"
"S100A9",5.56488029352052e-45,28.9323770109739,0.111,0.046,1.66946408805616e-41,"Donor-Macrophages","S100A9"
"WWOX",3.70591570007387e-44,0.675309728350963,0.331,0.377,1.11177471002216e-40,"Donor-Macrophages","WWOX"
"DICER1",7.97037133855223e-44,1.41332468108538,0.352,0.359,2.39111140156567e-40,"Donor-Macrophages","DICER1"
"B4GALT1",1.32386047583354e-43,3.88854429179641,0.282,0.257,3.97158142750063e-40,"Donor-Macrophages","B4GALT1"
"MYH6",2.24610256391598e-43,27.6728240329939,0.189,0.057,6.73830769174794e-40,"Donor-Macrophages","MYH6"
"PARP14",1.72878686791972e-42,4.72920227684961,0.367,0.415,5.18636060375915e-39,"Donor-Macrophages","PARP14"
"PAPSS2",5.0567604682359e-42,1.38009802240361,0.314,0.319,1.51702814047077e-38,"Donor-Macrophages","PAPSS2"
"FHIT",6.41554364864476e-42,2.05783888179437,0.354,0.404,1.92466309459343e-38,"Donor-Macrophages","FHIT"
"MICAL2",1.00388089521217e-41,4.18548355879852,0.242,0.209,3.01164268563652e-38,"Donor-Macrophages","MICAL2"
"CCDC170",1.00768594666034e-41,5.50364073303395,0.256,0.196,3.02305783998103e-38,"Donor-Macrophages","CCDC170"
"CTSL",4.45005998513262e-41,3.89329558948908,0.265,0.229,1.33501799553979e-37,"Donor-Macrophages","CTSL"
"KHDRBS2",8.33212030899849e-41,3.09540907338251,0.298,0.295,2.49963609269955e-37,"Donor-Macrophages","KHDRBS2"
"KIAA1328",3.32414436286932e-40,2.69801135208008,0.231,0.203,9.97243308860795e-37,"Donor-Macrophages","KIAA1328"
"FAM20A",8.24119666944426e-40,3.35357802325342,0.338,0.375,2.47235900083328e-36,"Donor-Macrophages","FAM20A"
"PCED1B",1.03039999611725e-39,9.29899001277786,0.19,0.145,3.09119998835175e-36,"Donor-Macrophages","PCED1B"
"MYOF",1.55305403670202e-39,6.01069855933214,0.226,0.174,4.65916211010605e-36,"Donor-Macrophages","MYOF"
"FAM117B",4.17960554686474e-39,6.30870267121342,0.197,0.151,1.25388166405942e-35,"Donor-Macrophages","FAM117B"
"TNNC1",5.73816780392414e-39,2.33040436374219,0.419,0.289,1.72145034117724e-35,"Donor-Macrophages","TNNC1"
"ADAM28",2.08639193375514e-38,2.4891256510336,0.312,0.297,6.25917580126543e-35,"Donor-Macrophages","ADAM28"
"CELF2",1.11303704359299e-37,3.02684244412301,0.438,0.369,3.33911113077897e-34,"Donor-Macrophages","CELF2"
"GFOD1",1.12453297220854e-37,9.90434315921781,0.181,0.114,3.37359891662562e-34,"Donor-Macrophages","GFOD1"
"FGD4",5.21972926130938e-37,9.87714755096203,0.418,0.351,1.56591877839281e-33,"Donor-Macrophages","FGD4"
"CENPP",6.80506383895418e-37,17.5938486036977,0.294,0.264,2.04151915168625e-33,"Donor-Macrophages","CENPP"
"FILIP1L",2.23177086695523e-36,2.53403805708626,0.297,0.265,6.69531260086568e-33,"Donor-Macrophages","FILIP1L"
"THBS1",3.56327046974181e-36,1.79744488606744,0.198,0.115,1.06898114092254e-32,"Donor-Macrophages","THBS1"
"MT-CYB",4.50643878453702e-36,3.41924629897765,0.372,0.413,1.35193163536111e-32,"Donor-Macrophages","MT-CYB"
"SPATA5",5.30134052796043e-36,0.413018409810589,0.262,0.231,1.59040215838813e-32,"Donor-Macrophages","SPATA5"
"CHST11",1.09097866301191e-35,1.83987759549427,0.359,0.413,3.27293598903574e-32,"Donor-Macrophages","CHST11"
"RPL10",1.66222845886381e-35,0.986797951706784,0.228,0.181,4.98668537659143e-32,"Donor-Macrophages","RPL10"
"LIMS1",2.50909510215106e-35,7.47621040971857,0.301,0.273,7.52728530645317e-32,"Donor-Macrophages","LIMS1"
