"","Normal_p_val","Normal_avg_log2FC","Normal_pct.1","Normal_pct.2","Normal_p_val_adj","Chemo_p_val","Chemo_avg_log2FC","Chemo_pct.1","Chemo_pct.2","Chemo_p_val_adj","max_pval","minimump_p_val"
"DPY19L2",2.1250049245586e-124,1.68882945739025,0.862,0.173,7.77773052437694e-120,2.7040080449869e-43,1.31661519385858,0.929,0.278,9.89693984545657e-39,2.7040080449869e-43,4.25000984911721e-124
"LRRTM3",9.88048839372002e-124,1.73787132069117,0.814,0.158,3.61635755698547e-119,3.10348778816972e-23,0.862466042128794,0.714,0.243,1.135907565348e-18,3.10348778816972e-23,1.97609767874399e-123
"TRDN",2.29782367365927e-123,1.95816587000602,0.914,0.2,8.41026442796031e-119,7.75408324531949e-41,1.46208922606122,0.929,0.288,2.83807200861939e-36,7.75408324531949e-41,4.59564734731868e-123
"PRKAA2",3.47646615981356e-121,1.46391027574981,0.824,0.166,1.27242137915336e-116,2.83566950301716e-32,1.08900714970143,0.786,0.262,1.03788339479931e-27,2.83566950301716e-32,6.95293231962729e-121
"MIR133A1HG",4.13917491917664e-121,1.57166093398904,0.814,0.159,1.51497941216784e-116,3.577489412592e-28,0.798671308567865,0.673,0.213,1.3093968999028e-23,3.577489412592e-28,8.27834983835315e-121
"GALNT17",5.60090146143327e-121,1.7462584721498,0.819,0.156,2.04998594389919e-116,8.03124757753065e-36,1.25241064392586,0.786,0.241,2.93951692585199e-31,8.03124757753065e-36,1.12018029228667e-120
"CDH2",1.39565536317536e-120,1.95580914809048,0.91,0.204,5.10823819475814e-116,6.43011328494896e-37,1.34718408422086,0.908,0.29,2.35348576342417e-32,6.43011328494896e-37,2.79131072635075e-120
"ACTN2",6.11074683000895e-120,1.9016266574141,0.929,0.217,2.23659444725157e-115,1.20121031200735e-41,1.39915368772771,0.908,0.298,4.39654986297811e-37,1.20121031200735e-41,1.2221493660018e-119
"FGF12",7.75298497973458e-120,2.53159439596537,0.948,0.271,2.83767003243266e-115,1.00287510686109e-39,1.66116831866348,0.949,0.334,3.67062317862227e-35,1.00287510686109e-39,1.55059699594696e-119
"MYO18B",4.25719941420414e-119,1.61047959937464,0.8,0.149,1.55817755759286e-114,3.61089374914911e-32,0.801301668092449,0.806,0.249,1.32162322112606e-27,3.61089374914911e-32,8.5143988284085e-119
"HSPB7",9.04952997190265e-119,1.52699546376893,0.9,0.226,3.31221846501609e-114,9.54078429582435e-39,1.31807114505178,0.796,0.27,3.49202246011467e-34,9.54078429582435e-39,1.80990599438051e-118
"PLCXD3",2.37433161884981e-118,2.02808571732971,0.852,0.178,8.69029115815219e-114,3.61451756998755e-35,1.47272812133625,0.837,0.277,1.32294957579114e-30,3.61451756998755e-35,4.74866323769959e-118
"HACD1",4.33407268283055e-118,1.37242829746264,0.8,0.161,1.58631394264281e-113,1.13479417957114e-20,0.722996081363975,0.643,0.234,4.15346017664834e-16,1.13479417957114e-20,8.66814536566105e-118
"PLN",5.36718602414908e-118,1.81596943980938,0.967,0.301,1.9644437566988e-113,9.87612880078867e-44,1.49360516594992,0.908,0.33,3.61476190237666e-39,9.87612880078867e-44,1.07343720482979e-117
"RBM20",1.97911708201552e-117,2.21399707742842,0.91,0.225,7.24376643188501e-113,7.32869376715426e-39,1.51664638088773,0.918,0.29,2.68237520571613e-34,7.32869376715426e-39,3.95823416403114e-117
"FHOD3",3.40291301630961e-116,1.92586940423438,0.843,0.173,1.24550019309948e-111,2.68492574517381e-38,1.49435571489577,0.888,0.277,9.82709671991065e-34,2.68492574517381e-38,6.80582603261935e-116
"WNK2",7.47661263111781e-115,1.26424242191316,0.781,0.151,2.73651498911543e-110,1.44565090390468e-25,0.923423008250912,0.684,0.24,5.29122687338151e-21,1.44565090390468e-25,1.49532252622359e-114
"PPP1R9A",9.15610292612138e-115,1.40729307862722,0.795,0.155,3.35122523198968e-110,1.18970029980939e-31,1.20960068861403,0.786,0.26,4.35442206733233e-27,1.18970029980939e-31,1.83122058522428e-114
"MYL3",1.10470972271273e-114,1.70988099556101,0.957,0.336,4.04334805610088e-110,1.78823098905096e-49,1.69772395867328,0.939,0.365,6.54510424302541e-45,1.78823098905096e-49,2.20941944542545e-114
"MYOM2",2.41743335715302e-114,1.80773557510497,0.876,0.189,8.84804783051576e-110,1.84454585861191e-38,1.72054533003306,0.857,0.283,6.75122229710546e-34,1.84454585861191e-38,4.83486671430607e-114
"CMYA5",2.46216432996834e-114,1.99863568788444,0.91,0.224,9.01176766411711e-110,1.18260750892667e-42,1.44071482486032,0.98,0.339,4.32846174342251e-38,1.18260750892667e-42,4.92432865993662e-114
"CHRM2",4.47168537854575e-114,1.81731827519721,0.738,0.139,1.63668156540153e-109,1.04350147664891e-38,1.47120930404653,0.837,0.253,3.81931975468268e-34,1.04350147664891e-38,8.94337075709127e-114
"TENM2",5.53268833757392e-114,1.57131706555212,0.848,0.173,2.02501925843543e-109,3.2326716244274e-33,1.26736745939575,0.786,0.259,1.18319014125667e-28,3.2326716244274e-33,1.10653766751479e-113
"TMEM178B",6.59660580987135e-114,1.79808742695409,0.819,0.164,2.41442369247101e-109,1.17412890340872e-28,1.00793753732043,0.786,0.252,4.29742919936627e-24,1.17412890340872e-28,1.31932116197429e-113
"NEBL",2.24895442371488e-113,2.0956308765276,0.952,0.264,8.23139808623883e-109,6.68067928772418e-37,1.44214716549408,0.959,0.339,2.44519542609993e-32,6.68067928772418e-37,4.49790884742975e-113
"LRRC2",1.09391329755701e-112,1.30779760100454,0.762,0.145,4.0038320603884e-108,8.07390326254719e-31,0.998853638341847,0.724,0.234,2.9551293331249e-26,8.07390326254719e-31,2.18782659511407e-112
"NRAP",5.08985831513954e-112,1.39622475995719,0.795,0.154,1.86293904192422e-107,2.93865922242236e-43,1.40913004670231,0.857,0.252,1.07557866199881e-38,2.93865922242236e-43,1.01797166302788e-111
"HSPB3",7.20743974541498e-112,1.18340546149403,0.733,0.144,2.63799502121934e-107,2.77710981615801e-30,0.798606962722339,0.653,0.203,1.01644996381199e-25,2.77710981615801e-30,1.44148794908301e-111
"MYOM1",7.57083312267325e-112,2.05077468850038,0.89,0.221,2.77100063122964e-107,3.03810963947358e-38,1.4151236146554,0.918,0.315,1.11197850914372e-33,3.03810963947358e-38,1.51416662453467e-111
"PKP2",3.9595316654773e-110,1.66771074330008,0.867,0.206,1.44922818488135e-105,4.04272087774603e-39,1.35843644835623,0.878,0.282,1.47967626846383e-34,4.04272087774603e-39,7.91906333095467e-110
"OBSCN",8.73551414786015e-110,1.54653374287798,0.795,0.167,3.19728553325829e-105,5.43563350964721e-32,1.17373263890968,0.816,0.275,1.98949622086598e-27,5.43563350964721e-32,1.74710282957202e-109
"ACTC1",1.64815501259492e-109,1.39134750279638,0.981,0.397,6.03241216159868e-105,1.69368719289755e-44,1.84064003784617,0.939,0.41,6.19906449472432e-40,1.69368719289755e-44,3.29631002518989e-109
"TNNT2",2.81467448010274e-109,1.78192312736339,0.962,0.349,1.03019900646241e-104,1.22157043907043e-57,2.00871007856716,0.99,0.4,4.47106996404167e-53,1.22157043907043e-57,5.62934896020553e-109
"EFNA5",4.97310836318541e-109,1.68979773908923,0.814,0.166,1.82020739200949e-104,6.33769545566803e-31,1.11496881747174,0.847,0.275,2.31965991372905e-26,6.33769545566803e-31,9.94621672637073e-109
"MYPN",6.86763210483149e-109,1.36347647820154,0.767,0.148,2.51362202668937e-104,9.82616870257507e-30,0.909244172012492,0.765,0.239,3.5964760068295e-25,9.82616870257507e-30,1.37352642096629e-108
"COX6A2",1.3363434141108e-108,1.515640259425,0.962,0.336,4.89115052998695e-104,3.52254796121397e-40,1.44555590921909,0.827,0.298,1.28928777928393e-35,3.52254796121397e-40,2.67268682822158e-108
"SGCD",1.66641920638918e-108,2.1082776219859,0.905,0.248,6.09926093730504e-104,6.3760036606285e-33,1.61885894596869,0.908,0.341,2.33368109982664e-28,6.3760036606285e-33,3.3328384127784e-108
"PDZRN3",2.07201658527274e-108,1.91973910672789,0.871,0.212,7.58378790375676e-104,2.08335375995252e-33,1.42063283819564,0.857,0.308,7.62528309680223e-29,2.08335375995252e-33,4.1440331705455e-108
"MB",3.44858540852118e-108,1.533193345614,0.986,0.453,1.26221674537284e-103,2.36296272301903e-54,2.07530560290956,0.99,0.492,8.64867986252194e-50,2.36296272301903e-54,6.8971708170423e-108
"PACRG",1.30197337974232e-107,1.55821972027215,0.8,0.166,4.76535276719487e-103,2.90052306059823e-37,1.37911157015073,0.857,0.265,1.06162044540956e-32,2.90052306059823e-37,2.60394675948464e-107
"AC090348.1",1.53688164450121e-107,1.51611943787717,0.762,0.146,5.62514050703889e-103,1.11620298648256e-36,1.41443566454325,0.816,0.247,4.0854145508248e-32,1.11620298648256e-36,3.07376328900244e-107
"MYOM3",1.71311932931009e-107,1.38411594737148,0.7,0.131,6.27018805720784e-103,3.09166778293297e-32,1.02223603699367,0.765,0.24,1.1315813252313e-27,3.09166778293297e-32,3.42623865862022e-107
"ADPRHL1",1.98586948166269e-107,1.26433011888537,0.752,0.154,7.26848088983362e-103,1.99348344732843e-30,1.11841320327585,0.745,0.249,7.29634876556678e-26,1.99348344732843e-30,3.97173896332534e-107
"FABP3",4.31094878294737e-107,1.40812270568215,0.9,0.267,1.57785036404657e-102,3.04923668573112e-46,1.42666963012675,0.867,0.289,1.11605111934445e-41,3.04923668573112e-46,8.62189756589482e-107
"NCAM1",1.21735932583556e-106,1.6133642964274,0.862,0.194,4.45565686849074e-102,1.04249254646433e-24,1.1135436484168,0.796,0.288,3.8156269693141e-20,1.04249254646433e-24,2.43471865167114e-106
"SLC4A3",2.49965026878185e-106,1.09006479897844,0.671,0.126,9.14896994876846e-102,1.48107048649115e-29,1.07199853378264,0.602,0.188,5.42086608760627e-25,1.48107048649115e-29,4.9993005375637e-106
"KLHL31",3.76679904909744e-106,1.11504625040549,0.771,0.148,1.37868611996015e-101,7.5947916956024e-22,0.911203085692768,0.633,0.222,2.77976970850743e-17,7.5947916956024e-22,7.53359809819481e-106
"TNNI3",9.25472484884142e-106,1.55843315110433,0.986,0.483,3.38732184192445e-101,1.73432650641801e-51,2.13845166429714,0.99,0.536,6.34780844614054e-47,1.73432650641801e-51,1.85094496976826e-105
"CSRP3",1.39612370973281e-105,1.33074973349537,0.895,0.242,5.10995238999305e-101,2.12180100491019e-42,1.42253047657559,0.898,0.321,7.76600385807177e-38,2.12180100491019e-42,2.79224741946561e-105
"MYLK3",1.0049256018632e-104,1.43089082403778,0.762,0.158,3.6781281953795e-100,2.30870298291009e-35,1.22997894907964,0.806,0.253,8.45008378774923e-31,2.30870298291009e-35,2.00985120372638e-104
"THSD4",1.98726826903585e-104,1.9648067133196,0.895,0.236,7.2736005914981e-100,4.07963757918093e-27,1.23182249794523,0.837,0.317,1.49318815035601e-22,4.07963757918093e-27,3.97453653807172e-104
"TNNC1",7.12853483288482e-104,1.43189146222196,0.981,0.427,2.60911503418417e-99,4.06623786151805e-46,1.78502341256584,0.918,0.394,1.48828371969422e-41,4.06623786151805e-46,1.42570696657698e-103
"CRYAB",8.06374018754155e-104,1.40736962221986,0.99,0.499,2.95140954604208e-99,1.3734658491665e-48,2.00777523706405,0.969,0.479,5.02702235453431e-44,1.3734658491665e-48,1.61274803750832e-103
"FHL2",1.0011867052825e-103,2.32422997472147,0.962,0.348,3.66444346000449e-99,2.63493124025176e-33,1.62981724273175,0.918,0.391,9.64411183244548e-29,2.63493124025176e-33,2.00237341056503e-103
"SLC25A4",1.03174655202981e-103,1.48115627071118,0.957,0.36,3.7762955550843e-99,1.130606582971e-44,1.6203181780987,0.939,0.371,4.13813315433218e-40,1.130606582971e-44,2.06349310405965e-103
"EYA4",1.26373425534497e-103,1.52022671141181,0.757,0.152,4.62539374798811e-99,1.6027176005682e-23,0.891939827830007,0.653,0.211,5.86610668983967e-19,1.6027176005682e-23,2.52746851068992e-103
"CKM",1.33302432137339e-103,1.39432753250316,0.91,0.294,4.87900231865874e-99,1.2019303215761e-55,1.82813925882533,0.908,0.31,4.39918517000069e-51,1.2019303215761e-55,2.66604864274679e-103
"AC092353.2",2.12121667733154e-103,1.77031013806561,0.762,0.147,7.76386516070116e-99,2.29946915891954e-41,1.7523952734466,0.878,0.267,8.41628706856142e-37,2.29946915891954e-41,4.24243335466304e-103
"LMO7",2.14292017035626e-103,1.59799853882053,0.867,0.221,7.84330211552094e-99,7.3834796043248e-31,1.23661376387205,0.888,0.325,2.70242736997892e-26,7.3834796043248e-31,4.28584034071254e-103
"MYOZ2",1.20548203583604e-102,1.63914605388519,0.933,0.271,4.41218479936348e-98,6.40205016046326e-34,1.32806672965204,0.878,0.306,2.34321437923116e-29,6.40205016046326e-34,2.4109640716721e-102
"AKAP6",2.88674792987268e-102,1.78642744907251,0.833,0.194,1.0565786098127e-97,1.14727189254998e-39,1.48349233814274,0.939,0.297,4.19912985392217e-35,1.14727189254998e-39,5.77349585974543e-102
"AC010680.1",2.97475443066749e-102,1.07602734859854,0.69,0.129,1.08878986916861e-97,2.58777772752131e-26,0.94012307728658,0.663,0.217,9.47152526050076e-22,2.58777772752131e-26,5.94950886133502e-102
"ROR1",3.26490072415475e-102,1.75772503908069,0.852,0.217,1.19498631404788e-97,5.950770924399e-17,0.610825506999124,0.745,0.316,2.17804166603928e-12,5.950770924399e-17,6.52980144830943e-102
"PCDH7",4.33309326948124e-102,1.75643744802562,0.824,0.184,1.58595546756283e-97,1.65480759353624e-27,1.25859440877933,0.765,0.263,6.05676127310198e-23,1.65480759353624e-27,8.66618653896248e-102
"TNNI3K",4.56054394267202e-102,1.873236240565,0.843,0.209,1.66920468845739e-97,5.74404650066243e-39,1.5780636381801,0.898,0.294,2.10237845970746e-34,5.74404650066243e-39,9.12108788534406e-102
"LINC01505",5.38963003920343e-102,1.56336598976235,0.733,0.149,1.97265849064885e-97,7.58404170020412e-29,1.35051744682575,0.724,0.246,2.77583510269171e-24,7.58404170020412e-29,1.07792600784068e-101
"LMOD2",6.10000763226415e-102,1.3504642296923,0.79,0.176,2.232663793485e-97,5.12781782567265e-46,1.41634899388977,0.888,0.262,1.87683260237444e-41,5.12781782567265e-46,1.22000152645282e-101
"PDE4DIP",1.94755713717188e-101,1.74765128639744,0.933,0.303,7.12825387776281e-97,6.52626162722807e-37,1.29374704882558,0.908,0.328,2.38867701818174e-32,6.52626162722807e-37,3.89511427434373e-101
"SMYD1",5.85035947952338e-101,1.14525379491296,0.714,0.14,2.14129007310035e-96,1.31539291709842e-14,0.574784932019962,0.52,0.202,4.81446961587193e-10,1.31539291709842e-14,1.17007189590467e-100
"FBXO40",1.89603908278115e-100,1.21749113632159,0.719,0.14,6.93969264688729e-96,1.67533569986841e-26,0.868786199116421,0.684,0.228,6.13189619508835e-22,1.67533569986841e-26,3.79207816556236e-100
"CSDC2",2.24873002731729e-100,1.17535548195588,0.671,0.131,8.23057677298402e-96,6.01189389629925e-20,0.731027475438163,0.541,0.187,2.20041328498449e-15,6.01189389629925e-20,4.49746005463456e-100
"ALPK2",2.34731352369018e-100,1.15490492707063,0.738,0.144,8.59140222805844e-96,2.09762347414572e-24,0.902682159747518,0.653,0.22,7.67751167772073e-20,2.09762347414572e-24,4.69462704738037e-100
"RBM24",3.25638003175311e-100,1.20896297929061,0.757,0.156,1.19186765542195e-95,8.90542663810149e-31,1.10899540442594,0.735,0.238,3.25947520381153e-26,8.90542663810149e-31,6.51276006350625e-100
"MYL2",5.30178637714684e-100,1.62446311015014,1,0.715,1.94050683189952e-95,1.40157147367856e-49,2.05138425528956,1,0.695,5.1298917508109e-45,1.40157147367856e-49,1.06035727542938e-99
"AC011287.1",9.66508641992517e-100,1.74158775573355,0.757,0.163,3.53751828055681e-95,8.42712634592989e-25,0.979326913959718,0.745,0.254,3.0844125138738e-20,8.42712634592989e-25,1.93301728398505e-99
"CCSER1",1.98754795783127e-99,1.75205255963769,0.8,0.184,7.27462428045823e-95,3.18700624389755e-25,1.15291361679202,0.816,0.307,1.16647615532894e-20,3.18700624389755e-25,3.9750959156626e-99
"CADPS",2.48929765666685e-99,1.36650176158733,0.71,0.141,9.11107835316636e-95,1.16521976060178e-26,0.958636899907778,0.663,0.216,4.26482084577857e-22,1.16521976060178e-26,4.97859531333378e-99
"ADRA1A",6.47557832440451e-99,1.32200527005542,0.71,0.139,2.37012642251529e-94,3.3280099763021e-25,0.855812143123394,0.673,0.222,1.21808493142633e-20,3.3280099763021e-25,1.29511566488091e-98
"LRRC39",4.52580862511669e-98,1.36724388088049,0.771,0.172,1.65649121487896e-93,6.44059865662343e-32,0.960642203257761,0.745,0.239,2.35732351431074e-27,6.44059865662343e-32,9.05161725023331e-98
"SMPX",5.31264656571204e-98,1.06144200563149,0.795,0.187,1.94448176951627e-93,7.05107753520113e-36,1.05419615816397,0.765,0.24,2.58076488865897e-31,7.05107753520113e-36,1.06252931314242e-97
"PPP1R3A",1.53537607299267e-97,1.15459086325854,0.681,0.134,5.61962996476049e-93,1.59920140399233e-27,0.927500592256668,0.684,0.222,5.85323705875234e-23,1.59920140399233e-27,3.07075214598536e-97
"TTN",2.10493603664818e-97,2.292293201306,1,0.496,7.70427638773601e-93,4.46430022701324e-41,1.87343234657592,1,0.524,1.63397852608911e-36,4.46430022701324e-41,4.20987207329643e-97
"POPDC2",3.72246922733904e-97,1.12935758144193,0.79,0.181,1.36246096189836e-92,2.76180918569423e-29,0.997423643782683,0.745,0.249,1.01084978005594e-24,2.76180918569423e-29,7.44493845467807e-97
"CASQ2",5.21561021597369e-97,0.850334878427295,0.814,0.189,1.90896549514853e-92,3.2415889588336e-34,1.12073199547161,0.806,0.266,1.18645397482269e-29,3.2415889588336e-34,1.04312204319475e-96
"AC097522.2",1.70840582634973e-96,1.54793962998795,0.7,0.139,6.25293616502264e-92,1.96884417437811e-31,1.28661969712649,0.776,0.249,7.20616656264132e-27,1.96884417437811e-31,3.41681165269946e-96
"ASB15",2.13771897565147e-96,1.05570006371739,0.681,0.133,7.82426522278195e-92,3.36001684047706e-30,0.910031344568526,0.694,0.218,1.22979976378301e-25,3.36001684047706e-30,4.27543795130299e-96
"DPF3",2.88263754686173e-96,1.43615403263854,0.824,0.195,1.05507416852686e-91,2.02124293346514e-29,1.15962433213642,0.776,0.265,7.39795126077574e-25,2.02124293346514e-29,5.7652750937234e-96
"PPM1K",5.2752894792142e-96,1.68048234815344,0.881,0.251,1.93080870228719e-91,1.30515860420608e-31,1.16772379791127,0.837,0.307,4.77701100725467e-27,1.30515860420608e-31,1.05505789584283e-95
"AC018464.1",5.59606294802806e-96,1.19225635196903,0.743,0.156,2.04821499960775e-91,2.5416983073038e-34,0.977647049030428,0.816,0.249,9.30286997456262e-30,2.5416983073038e-34,1.11921258960562e-95
"AC004879.1",6.23015657371236e-96,1.29464913709047,0.752,0.156,2.28029960754446e-91,2.29559623744911e-31,1.12510199942472,0.724,0.226,8.40211178868748e-27,2.29559623744911e-31,1.24603131474248e-95
"MYH7",7.12584267603082e-96,1.49814800687645,0.967,0.391,2.60812967785404e-91,2.69918827214536e-59,2.27342220731202,1,0.419,9.87929899487925e-55,2.69918827214536e-59,1.42516853520617e-95
"ACTA1",9.14923685263545e-96,1.24380398505581,0.981,0.439,3.3487121804331e-91,1.19027567130436e-31,1.56530660563344,0.827,0.328,4.35652798454108e-27,1.19027567130436e-31,1.82984737052709e-95
"CTNND2",1.31739573482466e-95,1.35628403669575,0.681,0.135,4.82180012903175e-91,1.60888226035226e-26,1.06734196440554,0.643,0.21,5.88866996111531e-22,1.60888226035226e-26,2.6347914696493e-95
"TCAP",1.5842948821905e-95,1.29784381017191,0.91,0.296,5.79867769830546e-91,5.62184452756149e-43,1.64620561940823,0.857,0.302,2.05765131553278e-38,5.62184452756149e-43,3.16858976438099e-95
"C15orf41",1.59377090242577e-95,1.79398706982759,0.852,0.236,5.83336087996856e-91,2.71468832337784e-32,1.35902198657781,0.878,0.327,9.93603073239523e-28,2.71468832337784e-32,3.18754180485155e-95
"CACNB2",5.21346836668667e-95,2.01856269975315,0.871,0.268,1.90818155689099e-90,2.32440667447101e-30,1.38394225407209,0.888,0.339,8.50756086923135e-26,2.32440667447101e-30,1.04269367333733e-94
"ADAM23",7.69391502429986e-95,1.38822409671022,0.757,0.171,2.81604983804399e-90,9.49263621723074e-22,0.731576499319086,0.704,0.266,3.47439978186862e-17,9.49263621723074e-22,1.53878300485996e-94
"AC022034.3",1.46698676115255e-94,1.3418204038269,0.648,0.123,5.36931824449445e-90,4.22378910095659e-19,0.822363545719059,0.582,0.208,1.54594904884112e-14,4.22378910095659e-19,2.93397352230507e-94
"PLIN5",2.05336406178641e-94,0.924038097011969,0.643,0.122,7.51551780254442e-90,3.05335957080838e-23,0.674025385988612,0.612,0.21,1.11756013651158e-18,3.05335957080838e-23,4.10672812357287e-94
"AL513487.1",4.26562329819778e-94,1.10444064053139,0.662,0.126,1.56126078337337e-89,1.80112535976825e-32,1.03432372591694,0.714,0.212,6.59229892928776e-28,1.80112535976825e-32,8.53124659639557e-94
"TRIM54",5.27067008301082e-94,0.963739961317504,0.71,0.143,1.92911795708279e-89,7.57338578519816e-25,0.918087634838286,0.653,0.224,2.77193493124038e-20,7.57338578519816e-25,1.05413401660216e-93
"ANK3",6.98261120628365e-94,1.55522808795788,0.848,0.223,2.55570552761188e-89,5.76707042259599e-35,1.43581712545701,0.929,0.334,2.11080544537436e-30,5.76707042259599e-35,1.39652224125672e-93
"DES",1.19503664313213e-93,1.37375655598164,0.924,0.328,4.3739536175279e-89,2.04268275741737e-54,1.79382293236267,0.949,0.341,7.47642316042331e-50,2.04268275741737e-54,2.39007328626424e-93
"PPARGC1A",1.34573884022446e-93,1.27592936629546,0.738,0.158,4.92553872910554e-89,8.27587537963508e-23,0.921785814873258,0.694,0.246,3.02905314770024e-18,8.27587537963508e-23,2.69147768044892e-93
"KCND3",1.80927964687847e-93,1.27419892047373,0.676,0.133,6.6221444355399e-89,3.29774362763707e-30,1.02030958241982,0.755,0.244,1.20700714515144e-25,3.29774362763707e-30,3.61855929375693e-93
"SLC8A1-AS1",3.14861759939147e-93,1.72401465091556,0.824,0.217,1.15242552755327e-88,2.44521343085912e-27,1.20062072989432,0.765,0.275,8.94972567828747e-23,2.44521343085912e-27,6.29723519878294e-93
"HHATL",1.38709076747908e-92,0.937291265449678,0.729,0.164,5.07689091805018e-88,8.82084797778481e-29,0.790537497989672,0.663,0.214,3.22851856834902e-24,8.82084797778481e-29,2.77418153495816e-92
