"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"CRYL1",1.73034139346063e-24,0.416874067951056,0.551,0.291,5.05882609792151e-20
"EMB",1.79406753603188e-24,0.589828964808822,0.685,0.442,5.24513584834281e-20
"IL17RA",2.18525497675479e-24,0.34872281031075,0.583,0.305,6.3888114500403e-20
"TET3",2.19213253311639e-24,0.562560917012642,0.782,0.594,6.40891867381907e-20
"WASHC4",2.52011563349001e-24,0.418528963271655,0.808,0.555,7.3678100660714e-20
"SLC24A4",2.96546452120163e-24,0.26541809403814,0.25,0.074,8.66983207418509e-20
"AC007319.1",3.23158870423852e-24,0.723696755656599,0.275,0.09,9.44787273571174e-20
"OSBPL11",3.26949258411823e-24,0.463366294317354,0.558,0.313,9.55868851892805e-20
"SRGAP2C",3.63128585459473e-24,0.44399110058892,0.641,0.406,1.06164273244931e-19
"CDK19",4.17014725153451e-24,0.535470250198959,0.558,0.316,1.21918425045863e-19
"GNG2",4.34605671260054e-24,0.485837376037709,0.653,0.389,1.27061314049589e-19
"EDA",4.5889491260309e-24,0.750590963883652,0.542,0.308,1.34162516648639e-19
"CLEC2D",4.67000620838752e-24,0.380034197763369,0.546,0.289,1.36532301508418e-19
"TENT5A",4.83214026812792e-24,0.536564873289246,0.356,0.145,1.41272452878988e-19
"IL18R1",4.91080784526489e-24,0.461814734883,0.222,0.059,1.43572378164164e-19
"ARRDC3",4.92451763237286e-24,0.342277325465496,0.435,0.189,1.43973197500053e-19
"C1QA",5.04436518288734e-24,0.473826396940466,0.833,0.62,1.47477060486894e-19
"C1QB",6.69586045325208e-24,0.516125473058857,0.829,0.606,1.95760176211278e-19
"TTTY14",6.97295933731306e-24,0.407545603517188,0.308,0.108,2.03861439185685e-19
"PMP22",7.39671331479682e-24,0.475446576217949,0.6,0.332,2.162503104714e-19
"TNRC6B",7.45960570428561e-24,0.43508571626176,0.743,0.492,2.18089032370494e-19
"BLNK",8.12855329037086e-24,0.38208864824293,0.444,0.203,2.37646383997282e-19
"SPATA6",9.66525786964886e-24,0.40717290261886,0.38,0.159,2.82573479077054e-19
"SIRPB2",1.15702610641226e-23,0.384143253978964,0.516,0.269,3.38268152470687e-19
"BCL6",1.33112390495949e-23,-0.505662801174852,0.067,0.3,3.89167384853957e-19
"RPS21",1.69745891900624e-23,0.345513580481422,0.431,0.19,4.96269089560664e-19
"IFNGR1",1.6977796837975e-23,0.42986853251152,0.604,0.345,4.96362868355036e-19
