"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"ZFY.1",8.38581752265247e-98,-3.85456431493109,0.275,0.093,2.51574525679574e-94,"Chemo-Cardiomyocyte","ZFY"
"KAZN",1.18251954412145e-97,-32.4329868941455,0.196,0.026,3.54755863236436e-94,"Chemo-Cardiomyocyte","KAZN"
"C5orf46.1",1.20182324750941e-97,-24.2380315455703,0.236,0.083,3.60546974252822e-94,"Chemo-Cardiomyocyte","C5orf46"
"SLC44A5.1",9.06439050761958e-97,-32.2670482786907,0.193,0.119,2.71931715228587e-93,"Chemo-Cardiomyocyte","SLC44A5"
"CELF4",9.88900173240751e-97,-36.0913453812821,0.125,0.004,2.96670051972225e-93,"Chemo-Cardiomyocyte","CELF4"
"GNAI1.1",1.98832989370875e-96,-23.132720879308,0.258,0.035,5.96498968112624e-93,"Chemo-Cardiomyocyte","GNAI1"
"SGK1",8.91466044375084e-95,-36.1329424930647,0.306,0.022,2.67439813312525e-91,"Chemo-Cardiomyocyte","SGK1"
"SLC9A3R2.1",2.27443481539296e-94,-16.4051875237332,0.172,0.038,6.82330444617887e-91,"Chemo-Cardiomyocyte","SLC9A3R2"
"SMIM1",2.46812402948681e-93,-25.9578531707738,0.158,0.015,7.40437208846042e-90,"Chemo-Cardiomyocyte","SMIM1"
"CACNG1",4.04774008894985e-93,-35.3713644086629,0.141,0.063,1.21432202668495e-89,"Chemo-Cardiomyocyte","CACNG1"
"CD5L.1",4.8496525976111e-93,-37.5734430266174,0.159,0.018,1.45489577928333e-89,"Chemo-Cardiomyocyte","CD5L"
"MKX.1",1.80154562101055e-92,-35.1288625855879,0.14,0.01,5.40463686303164e-89,"Chemo-Cardiomyocyte","MKX"
"GRK5.1",1.93700539061843e-92,-14.0069004762714,0.344,0.303,5.81101617185528e-89,"Chemo-Cardiomyocyte","GRK5"
"DYTN.1",4.24302563550032e-92,-30.1967324016611,0.222,0.185,1.2729076906501e-88,"Chemo-Cardiomyocyte","DYTN"
"WIF1.1",6.16293246091074e-92,-36.6275574364495,0.096,0.133,1.84887973827322e-88,"Chemo-Cardiomyocyte","WIF1"
"SLC5A4.1",3.47116907703592e-91,-35.7261197329658,0.169,0.064,1.04135072311078e-87,"Chemo-Cardiomyocyte","SLC5A4"
"MSC-AS1.1",3.97763273341849e-91,-34.7738161095626,0.288,0.012,1.19328982002555e-87,"Chemo-Cardiomyocyte","MSC-AS1"
"C3orf52.1",5.46832478932557e-91,-11.0531306758044,0.256,0.171,1.64049743679767e-87,"Chemo-Cardiomyocyte","C3orf52"
"EPSTI1.1",7.34407959716664e-91,-34.0195693900171,0.291,0.011,2.20322387914999e-87,"Chemo-Cardiomyocyte","EPSTI1"
"TBX1.1",8.39887668818329e-91,-34.8703248078328,0.319,0.009,2.51966300645499e-87,"Chemo-Cardiomyocyte","TBX1"
"CASC9.1",1.09990249265989e-90,-39.5894361448444,0.125,0.016,3.29970747797968e-87,"Chemo-Cardiomyocyte","CASC9"
"ABHD12B",2.46540467314387e-90,-36.373493001062,0.142,0.188,7.39621401943161e-87,"Chemo-Cardiomyocyte","ABHD12B"
"AGMO.1",9.6632241937867e-90,-35.0852867765085,0.214,0.036,2.89896725813601e-86,"Chemo-Cardiomyocyte","AGMO"
"FAM216B",1.60573871551144e-89,-36.4614638046558,0.119,0.002,4.81721614653433e-86,"Chemo-Cardiomyocyte","FAM216B"
"RFPL3S",3.6319767333074e-89,-37.6992502818107,0.176,0.002,1.08959301999222e-85,"Chemo-Cardiomyocyte","RFPL3S"
"CASC15.1",6.51901306547847e-89,-34.1063373829318,0.204,0.014,1.95570391964354e-85,"Chemo-Cardiomyocyte","CASC15"
"TNFRSF1B",7.35359110701045e-89,-34.06799943785,0.238,0.009,2.20607733210314e-85,"Chemo-Cardiomyocyte","TNFRSF1B"
"FRMD6-AS2",1.12032578636589e-88,-37.1371707677188,0.14,0.029,3.36097735909768e-85,"Chemo-Cardiomyocyte","FRMD6-AS2"
"SH3BGRL",1.21018477069269e-88,-21.0195941450743,0.236,0.022,3.63055431207808e-85,"Chemo-Cardiomyocyte","SH3BGRL"
"TNN.1",2.13775711135227e-88,-36.684870887374,0.159,0.061,6.4132713340568e-85,"Chemo-Cardiomyocyte","TNN"
"NAMA",3.78738815066243e-88,-37.0626868165346,0.157,0.003,1.13621644519873e-84,"Chemo-Cardiomyocyte","NAMA"
"RNF24.1",4.88260612682044e-88,-28.6879519158754,0.196,0.046,1.46478183804613e-84,"Chemo-Cardiomyocyte","RNF24"
"LINC00457.1",6.03074862334113e-88,-34.6901976282397,0.284,0.021,1.80922458700234e-84,"Chemo-Cardiomyocyte","LINC00457"
"CNTNAP5.1",6.14294363257221e-88,-35.1548279576764,0.202,0.027,1.84288308977166e-84,"Chemo-Cardiomyocyte","CNTNAP5"
"CDH5.1",6.18307893380935e-88,-34.7931398385407,0.225,0.011,1.8549236801428e-84,"Chemo-Cardiomyocyte","CDH5"
"GAS7.1",1.02065003647151e-87,-15.8859799862266,0.326,0.191,3.06195010941453e-84,"Chemo-Cardiomyocyte","GAS7"
"RBMS3-AS3.1",1.47676457066694e-87,-13.2660626983647,0.303,0.039,4.43029371200082e-84,"Chemo-Cardiomyocyte","RBMS3-AS3"
"SAP18.1",1.27795175312088e-86,-7.9503208686083,0.261,0.096,3.83385525936263e-83,"Chemo-Cardiomyocyte","SAP18"
"VWA2",2.77141036927517e-86,-37.1901049464167,0.101,0.007,8.31423110782551e-83,"Chemo-Cardiomyocyte","VWA2"
"KCNIP4.1",4.27842493472428e-86,-33.0310103945865,0.277,0.039,1.28352748041728e-82,"Chemo-Cardiomyocyte","KCNIP4"
"MEI1",8.28182671406419e-86,-37.9464125167907,0.11,0.003,2.48454801421926e-82,"Chemo-Cardiomyocyte","MEI1"
"SLCO2B1",8.49390385314155e-86,-34.2173009465619,0.311,0.012,2.54817115594247e-82,"Chemo-Cardiomyocyte","SLCO2B1"
"FABP4.1",1.46005901683826e-85,-33.8362825490277,0.174,0.09,4.38017705051479e-82,"Chemo-Cardiomyocyte","FABP4"
"BTBD11.1",1.46963585368437e-85,-19.1551041239901,0.241,0.031,4.4089075610531e-82,"Chemo-Cardiomyocyte","BTBD11"
"LINC01478.1",1.68241347779681e-85,-35.5211764176075,0.101,0.004,5.04724043339043e-82,"Chemo-Cardiomyocyte","LINC01478"
"C1orf143.1",2.42647009594314e-85,-36.0355423160078,0.265,0.196,7.27941028782942e-82,"Chemo-Cardiomyocyte","C1orf143"
"SFRP1.1",2.52400246674813e-85,-36.3815962608924,0.284,0.064,7.57200740024438e-82,"Chemo-Cardiomyocyte","SFRP1"
"PDE1A.1",6.58333117987043e-85,-28.8544475792731,0.262,0.225,1.97499935396113e-81,"Chemo-Cardiomyocyte","PDE1A"
"SPOCK2.1",8.76115072967828e-85,-36.3037578552924,0.36,0.009,2.62834521890348e-81,"Chemo-Cardiomyocyte","SPOCK2"
"ADCY8",1.17807208352951e-84,-36.4443762640673,0.125,0.002,3.53421625058852e-81,"Chemo-Cardiomyocyte","ADCY8"
"EML6.1",4.82860719611766e-84,-37.2441245978992,0.173,0.018,1.4485821588353e-80,"Chemo-Cardiomyocyte","EML6"
"IGSF1",6.11734028784582e-84,-34.236491684667,0.232,0.014,1.83520208635374e-80,"Chemo-Cardiomyocyte","IGSF1"
"IRAK3.1",1.52387736329623e-83,-34.6280792717313,0.259,0.019,4.57163208988868e-80,"Chemo-Cardiomyocyte","IRAK3"
"FBP2",2.14208141513179e-83,-35.619044450459,0.127,0.127,6.42624424539536e-80,"Chemo-Cardiomyocyte","FBP2"
"TTC23L",1.34703567460182e-82,-36.6048519609339,0.181,0.007,4.04110702380545e-79,"Chemo-Cardiomyocyte","TTC23L"
"APOA1.1",1.36852517161545e-82,-17.5493438892262,0.263,0.048,4.10557551484635e-79,"Chemo-Cardiomyocyte","APOA1"
"CCDC144NL.1",2.20345562398825e-82,-28.2237120031587,0.228,0.028,6.61036687196475e-79,"Chemo-Cardiomyocyte","CCDC144NL"
"CNTNAP3.1",2.32918350698068e-82,-33.5160081686004,0.345,0.308,6.98755052094203e-79,"Chemo-Cardiomyocyte","CNTNAP3"
"CFB",2.68127655910784e-82,-31.0946521865679,0.228,0.237,8.04382967732353e-79,"Chemo-Cardiomyocyte","CFB"
"TUFM.1",3.89128161775087e-82,0.936899943509571,0.234,0.232,1.16738448532526e-78,"Chemo-Cardiomyocyte","TUFM"
"DNAJC6",4.15453332286368e-82,-12.3083648120368,0.29,0.109,1.2463599968591e-78,"Chemo-Cardiomyocyte","DNAJC6"
"TCF4.1",6.18459793348759e-82,-14.3185037182994,0.31,0.162,1.85537938004628e-78,"Chemo-Cardiomyocyte","TCF4"
"LRFN5.1",2.33121218517138e-81,-33.3928638075819,0.284,0.016,6.99363655551413e-78,"Chemo-Cardiomyocyte","LRFN5"
"GNG4.1",3.26068677010388e-81,-36.9061086298443,0.111,0.009,9.78206031031164e-78,"Chemo-Cardiomyocyte","GNG4"
"ARHGAP6.1",5.22684880600555e-81,-35.5602891611556,0.204,0.029,1.56805464180167e-77,"Chemo-Cardiomyocyte","ARHGAP6"
"COL6A5.1",6.07525740098361e-81,-35.4497240427076,0.105,0.089,1.82257722029508e-77,"Chemo-Cardiomyocyte","COL6A5"
"UNC80.1",1.08634076902759e-80,-34.35595533077,0.167,0.01,3.25902230708277e-77,"Chemo-Cardiomyocyte","UNC80"
"AQP1.1",1.17577831730783e-80,-7.94394087571106,0.245,0.034,3.5273349519235e-77,"Chemo-Cardiomyocyte","AQP1"
"LSAMP",1.19307337191082e-80,-36.4713863981161,0.264,0.141,3.57922011573246e-77,"Chemo-Cardiomyocyte","LSAMP"
"BICC1.1",3.43796182770909e-80,-34.6465769152911,0.158,0.023,1.03138854831273e-76,"Chemo-Cardiomyocyte","BICC1"
"OTUD1",4.18663413839148e-80,-36.7495636471099,0.285,0.044,1.25599024151744e-76,"Chemo-Cardiomyocyte","OTUD1"
"BIRC7",6.75650490740692e-80,-36.519982580272,0.134,0.003,2.02695147222208e-76,"Chemo-Cardiomyocyte","BIRC7"
"PCDH11X.1",8.11784385389682e-80,-36.5796316096998,0.148,0.01,2.43535315616904e-76,"Chemo-Cardiomyocyte","PCDH11X"
"TPO",1.04293949779622e-79,-32.4506513711539,0.239,0.007,3.12881849338865e-76,"Chemo-Cardiomyocyte","TPO"
"UPP2.1",1.3780648533709e-79,-26.7801914452512,0.241,0.027,4.13419456011271e-76,"Chemo-Cardiomyocyte","UPP2"
"LINC01214",5.1516862926072e-79,-38.4993340036375,0.105,0.002,1.54550588778216e-75,"Chemo-Cardiomyocyte","LINC01214"
"MYO7B.1",1.7069336440391e-78,-34.8307576437439,0.177,0.007,5.12080093211731e-75,"Chemo-Cardiomyocyte","MYO7B"
"TC2N.1",4.22787741056869e-78,-33.8652656936711,0.295,0.009,1.26836322317061e-74,"Chemo-Cardiomyocyte","TC2N"
"HTR2A",5.66326584400253e-78,-36.04957232804,0.151,0.143,1.69897975320076e-74,"Chemo-Cardiomyocyte","HTR2A"
"ANKRD1.1",1.01491777289014e-77,-19.7384817778566,0.335,0.277,3.04475331867042e-74,"Chemo-Cardiomyocyte","ANKRD1"
"FGL1",1.19352187604597e-77,-35.8161087032677,0.112,0.113,3.58056562813791e-74,"Chemo-Cardiomyocyte","FGL1"
"SLCO1C1.1",1.66429637561457e-77,-31.3583757880564,0.272,0.057,4.9928891268437e-74,"Chemo-Cardiomyocyte","SLCO1C1"
"ITGA1.1",1.95049334572662e-77,-34.9400967067153,0.273,0.027,5.85148003717984e-74,"Chemo-Cardiomyocyte","ITGA1"
"MAP1A.1",3.25616791605401e-77,-34.7721148975888,0.25,0.042,9.76850374816202e-74,"Chemo-Cardiomyocyte","MAP1A"
"ITM2A.1",3.65501517733167e-77,-33.7375158314641,0.227,0.021,1.0965045531995e-73,"Chemo-Cardiomyocyte","ITM2A"
"GRIA3.1",3.94793501636133e-77,-34.8352993781128,0.232,0.031,1.1843805049084e-73,"Chemo-Cardiomyocyte","GRIA3"
"OVCH1-AS1.1",6.48787445640302e-77,-36.6405815975598,0.15,0.008,1.94636233692091e-73,"Chemo-Cardiomyocyte","OVCH1-AS1"
"C1orf112.1",6.86666372085674e-77,-27.6454794900856,0.219,0.061,2.05999911625702e-73,"Chemo-Cardiomyocyte","C1orf112"
"STK32A",9.30822584544209e-77,-36.9545511150016,0.106,0.003,2.79246775363263e-73,"Chemo-Cardiomyocyte","STK32A"
"ANKRD33B.1",9.52909942159682e-77,-15.7876884010306,0.233,0.062,2.85872982647905e-73,"Chemo-Cardiomyocyte","ANKRD33B"
"OSBPL10.1",1.2049158887741e-76,-35.6354523283975,0.178,0.033,3.61474766632229e-73,"Chemo-Cardiomyocyte","OSBPL10"
"PPP4R4",2.28073153137839e-76,-35.8303367467585,0.116,0.004,6.84219459413516e-73,"Chemo-Cardiomyocyte","PPP4R4"
"C12orf40.1",2.51279668898016e-76,-13.5684631555048,0.229,0.04,7.53839006694048e-73,"Chemo-Cardiomyocyte","C12orf40"
"CRIP3.1",4.14414265069285e-76,-9.8529003645361,0.161,0.054,1.24324279520786e-72,"Chemo-Cardiomyocyte","CRIP3"
"NES.1",7.31610504653613e-76,-32.9971634686332,0.235,0.05,2.19483151396084e-72,"Chemo-Cardiomyocyte","NES"
"SLIT2.1",8.44821929410147e-76,-27.6109199622723,0.212,0.047,2.53446578823044e-72,"Chemo-Cardiomyocyte","SLIT2"
"CLDN4.1",1.14127132377715e-75,-36.3849201260406,0.107,0.063,3.42381397133144e-72,"Chemo-Cardiomyocyte","CLDN4"
"ADAMTSL3.1",1.19929124177723e-75,-36.1952888870062,0.224,0.035,3.59787372533169e-72,"Chemo-Cardiomyocyte","ADAMTSL3"
"MT-ATP8.1",1.23421040664938e-75,-14.3004585219234,0.275,0.189,3.70263121994815e-72,"Chemo-Cardiomyocyte","MT-ATP8"
"CNTN6.1",1.45810337935521e-75,-14.6425861229124,0.286,0.012,4.37431013806563e-72,"Chemo-Cardiomyocyte","CNTN6"
"CXCL2.1",1.83155366927732e-75,-32.879146563717,0.244,0.008,5.49466100783197e-72,"Chemo-Cardiomyocyte","CXCL2"
"ITGB3.1",2.120832421544e-75,-30.9090927039493,0.303,0.176,6.362497264632e-72,"Chemo-Cardiomyocyte","ITGB3"
"SHBG.1",2.17859023096e-75,-34.8427279680304,0.375,0.022,6.53577069288e-72,"Chemo-Cardiomyocyte","SHBG"
"FRMD6.1",3.97837573407624e-75,-35.2790503610994,0.209,0.016,1.19351272022287e-71,"Chemo-Cardiomyocyte","FRMD6"
"MEOX2",4.01088055600368e-75,-35.3239275575208,0.254,0.01,1.2032641668011e-71,"Chemo-Cardiomyocyte","MEOX2"
"SNX31",4.10473463211281e-75,-34.3193580912348,0.121,0.004,1.23142038963384e-71,"Chemo-Cardiomyocyte","SNX31"
"CEP128",4.91617222666346e-75,-6.40077217407136,0.266,0.098,1.47485166799904e-71,"Chemo-Cardiomyocyte","CEP128"
"DCN.1",5.34732890140586e-75,-19.3799034959211,0.155,0.238,1.60419867042176e-71,"Chemo-Cardiomyocyte","DCN"
"MYH6.1",5.79277956419794e-75,-24.0164719053228,0.349,0.331,1.73783386925938e-71,"Chemo-Cardiomyocyte","MYH6"
"INSRR.1",1.4870332736108e-74,-33.5461948109912,0.281,0.013,4.46109982083241e-71,"Chemo-Cardiomyocyte","INSRR"
"KCTD16.1",1.82131258200136e-74,-34.6784813067787,0.165,0.017,5.46393774600407e-71,"Chemo-Cardiomyocyte","KCTD16"
"MBOAT2.1",1.97020371148054e-74,-12.0071171783182,0.289,0.103,5.91061113444162e-71,"Chemo-Cardiomyocyte","MBOAT2"
"MN1.1",3.6909764648811e-74,-35.3357931065272,0.192,0.012,1.10729293946433e-70,"Chemo-Cardiomyocyte","MN1"
"PKD2L2.1",3.88937457443424e-74,-36.1813050077895,0.277,0.078,1.16681237233027e-70,"Chemo-Cardiomyocyte","PKD2L2"
"DGKB.1",5.3833273134219e-74,-34.9205296471356,0.208,0.028,1.61499819402657e-70,"Chemo-Cardiomyocyte","DGKB"
"CALCR.1",6.95367464730726e-74,-36.6234487692648,0.106,0.067,2.08610239419218e-70,"Chemo-Cardiomyocyte","CALCR"
"KDR",7.01317422549901e-74,-33.3469209379922,0.289,0.007,2.1039522676497e-70,"Chemo-Cardiomyocyte","KDR"
"TSGA10.1",7.49909667139755e-74,-36.4097989922192,0.234,0.073,2.24972900141927e-70,"Chemo-Cardiomyocyte","TSGA10"
"EBF2.1",1.8723926170472e-73,-35.1354117230591,0.209,0.014,5.61717785114161e-70,"Chemo-Cardiomyocyte","EBF2"
"EGFR.1",1.9069279701228e-73,-34.309964596002,0.255,0.024,5.7207839103684e-70,"Chemo-Cardiomyocyte","EGFR"
"TLR4.1",3.30146923252276e-73,-34.3875830219671,0.257,0.013,9.90440769756829e-70,"Chemo-Cardiomyocyte","TLR4"
"NCAM2",4.88077600104009e-73,-31.1809739125049,0.231,0.014,1.46423280031203e-69,"Chemo-Cardiomyocyte","NCAM2"
"PTN.1",8.81783957872232e-73,-34.221669090204,0.224,0.022,2.6453518736167e-69,"Chemo-Cardiomyocyte","PTN"
"ONECUT2",9.43163381202564e-73,-36.6493734251964,0.116,0.002,2.82949014360769e-69,"Chemo-Cardiomyocyte","ONECUT2"
"RCAN3.1",1.36648622431411e-72,-38.0639453068733,0.185,0.035,4.09945867294234e-69,"Chemo-Cardiomyocyte","RCAN3"
"LINC01060.1",1.62715030390874e-72,-36.920748043352,0.293,0.017,4.88145091172623e-69,"Chemo-Cardiomyocyte","LINC01060"
"MID1.1",1.80846083465938e-72,-36.126738013028,0.214,0.104,5.42538250397813e-69,"Chemo-Cardiomyocyte","MID1"
"ADAMTS19.1",2.27125878759989e-72,-35.5018627715113,0.335,0.008,6.81377636279966e-69,"Chemo-Cardiomyocyte","ADAMTS19"
"ATP8A2.1",2.86024184832795e-72,-35.2768515467682,0.175,0.006,8.58072554498384e-69,"Chemo-Cardiomyocyte","ATP8A2"
"BTBD16",4.80910170601123e-72,-36.9919614456392,0.213,0.02,1.44273051180337e-68,"Chemo-Cardiomyocyte","BTBD16"
"CLEC3A",5.17218051803553e-72,-35.5815414857289,0.207,0.226,1.55165415541066e-68,"Chemo-Cardiomyocyte","CLEC3A"
"PPP2R2C.1",5.35729730631067e-72,-13.8894886588945,0.21,0.036,1.6071891918932e-68,"Chemo-Cardiomyocyte","PPP2R2C"
"PLAC1",7.08430537324231e-72,-35.8088677532475,0.134,0.003,2.12529161197269e-68,"Chemo-Cardiomyocyte","PLAC1"
"FAM9B.1",7.38272909069513e-72,-35.6297267342029,0.19,0.116,2.21481872720854e-68,"Chemo-Cardiomyocyte","FAM9B"
"ZDHHC11B.1",9.89705267396185e-72,-5.11707435657065,0.291,0.261,2.96911580218856e-68,"Chemo-Cardiomyocyte","ZDHHC11B"
"PPP1R14A.1",1.06526809567741e-71,-19.7071175981488,0.225,0.029,3.19580428703223e-68,"Chemo-Cardiomyocyte","PPP1R14A"
"CERS3.1",1.55444701895522e-71,-32.2776972981583,0.205,0.009,4.66334105686566e-68,"Chemo-Cardiomyocyte","CERS3"
"PCED1B.1",5.39712563956366e-71,-31.7911109242898,0.319,0.008,1.6191376918691e-67,"Chemo-Cardiomyocyte","PCED1B"
"CARD11",5.51013828532211e-71,-36.0270017131556,0.148,0.002,1.65304148559663e-67,"Chemo-Cardiomyocyte","CARD11"
"B3GNT7.1",5.8117278660435e-71,-32.9812749300692,0.139,0.008,1.74351835981305e-67,"Chemo-Cardiomyocyte","B3GNT7"
"RANBP3L.1",9.17738352136497e-71,-33.1470832786478,0.18,0.022,2.75321505640949e-67,"Chemo-Cardiomyocyte","RANBP3L"
"NRN1L.1",9.86745380665845e-71,-33.9515522731658,0.232,0.151,2.96023614199754e-67,"Chemo-Cardiomyocyte","NRN1L"
"EMX2OS.1",1.25511816444783e-70,-35.6606583528501,0.198,0.136,3.7653544933435e-67,"Chemo-Cardiomyocyte","EMX2OS"
"POLR2M.1",2.15698441836867e-70,-36.8388794554745,0.278,0.063,6.47095325510601e-67,"Chemo-Cardiomyocyte","POLR2M"
"SYT16",2.31279320152966e-70,-36.7345179689411,0.135,0.003,6.93837960458898e-67,"Chemo-Cardiomyocyte","SYT16"
"PLS3-AS1.1",3.63343960432956e-70,-27.3970086416234,0.295,0.05,1.09003188129887e-66,"Chemo-Cardiomyocyte","PLS3-AS1"
"ST8SIA1.1",4.08022514159724e-70,-21.211208391156,0.221,0.018,1.22406754247917e-66,"Chemo-Cardiomyocyte","ST8SIA1"
"EYA2.1",5.38277307243045e-70,-36.1004850507777,0.176,0.008,1.61483192172913e-66,"Chemo-Cardiomyocyte","EYA2"
"F11.1",1.04732040990265e-69,-36.7121809335257,0.184,0.006,3.14196122970796e-66,"Chemo-Cardiomyocyte","F11"
"LINC00879.1",2.46141906132143e-69,-34.5375427138025,0.131,0.006,7.38425718396429e-66,"Chemo-Cardiomyocyte","LINC00879"
"CNGA1.1",5.05362689568739e-69,-29.9355388298429,0.124,0.009,1.51608806870622e-65,"Chemo-Cardiomyocyte","CNGA1"
"E2F1.1",5.15053101811452e-69,-37.2687467946286,0.305,0.004,1.54515930543436e-65,"Chemo-Cardiomyocyte","E2F1"
"HIGD1B.1",5.90158956075677e-69,-34.5399467118559,0.171,0.014,1.77047686822703e-65,"Chemo-Cardiomyocyte","HIGD1B"
"EYS.1",6.30452024066589e-69,-27.3850610377078,0.27,0.034,1.89135607219977e-65,"Chemo-Cardiomyocyte","EYS"
"LHFPL1.1",6.509254632832e-69,-34.7621249331373,0.159,0.16,1.9527763898496e-65,"Chemo-Cardiomyocyte","LHFPL1"
"AHRR",7.35575668348369e-69,-36.6762923751222,0.118,0.002,2.20672700504511e-65,"Chemo-Cardiomyocyte","AHRR"
"SPOCK1.1",8.27598329669845e-69,-31.4357625448759,0.214,0.123,2.48279498900954e-65,"Chemo-Cardiomyocyte","SPOCK1"
"CRTAC1.1",1.17083902928539e-68,-34.8269178334569,0.365,0.009,3.51251708785617e-65,"Chemo-Cardiomyocyte","CRTAC1"
"AZGP1.1",1.91567989527498e-68,-1.21486254410568,0.241,0.123,5.74703968582495e-65,"Chemo-Cardiomyocyte","AZGP1"
"ADAM2.1",4.5308468120658e-68,-36.7482450659965,0.137,0.072,1.35925404361974e-64,"Chemo-Cardiomyocyte","ADAM2"
"OTOA",7.83560316404412e-68,-34.6771408554631,0.182,0.005,2.35068094921324e-64,"Chemo-Cardiomyocyte","OTOA"
"DNER.1",9.15853120465071e-68,-37.3937808557481,0.187,0.017,2.74755936139521e-64,"Chemo-Cardiomyocyte","DNER"
"LINC00332.1",1.19299751906576e-67,-23.6196404315754,0.283,0.34,3.57899255719728e-64,"Chemo-Cardiomyocyte","LINC00332"
"LEPR",1.23390080517499e-67,-33.4765379328997,0.271,0.04,3.70170241552498e-64,"Chemo-Cardiomyocyte","LEPR"
"PAK1.1",1.34377216281461e-67,-10.727703996614,0.165,0.047,4.03131648844384e-64,"Chemo-Cardiomyocyte","PAK1"
"ABCA4.1",2.0478232347881e-67,-33.1578331313035,0.206,0.079,6.1434697043643e-64,"Chemo-Cardiomyocyte","ABCA4"
"APBA2.1",2.32658906940876e-67,-36.0627305587701,0.133,0.006,6.97976720822629e-64,"Chemo-Cardiomyocyte","APBA2"
"MCOLN3.1",3.68983116549576e-67,-23.8260969164191,0.183,0.023,1.10694934964873e-63,"Chemo-Cardiomyocyte","MCOLN3"
"JADRR",4.67631366227257e-67,-31.4779802251039,0.258,0.317,1.40289409868177e-63,"Chemo-Cardiomyocyte","JADRR"
"LINC01405",4.85208103910954e-67,-31.9454175375806,0.245,0.05,1.45562431173286e-63,"Chemo-Cardiomyocyte","LINC01405"
"FER1L6-AS2.1",8.98642194135104e-67,-31.8298235095402,0.226,0.017,2.69592658240531e-63,"Chemo-Cardiomyocyte","FER1L6-AS2"
"CIITA.1",1.3277526719788e-66,-34.2701766286675,0.274,0.007,3.9832580159364e-63,"Chemo-Cardiomyocyte","CIITA"
"CACNB4",1.75898458072463e-66,-33.6189875643405,0.211,0.031,5.27695374217388e-63,"Chemo-Cardiomyocyte","CACNB4"
"ETNPPL",1.78925656150885e-66,-34.4259476053473,0.257,0.036,5.36776968452655e-63,"Chemo-Cardiomyocyte","ETNPPL"
"IL33.1",2.20436166477678e-66,-36.0531702929526,0.192,0.012,6.61308499433035e-63,"Chemo-Cardiomyocyte","IL33"
"OTOGL.1",3.29500081209937e-66,-29.4310131586885,0.142,0.021,9.88500243629809e-63,"Chemo-Cardiomyocyte","OTOGL"
"PDE4B.1",5.20161924117976e-66,-7.45287106801218,0.359,0.208,1.56048577235393e-62,"Chemo-Cardiomyocyte","PDE4B"
"EPS8.1",6.07364383831285e-66,-34.2372644626239,0.263,0.072,1.82209315149386e-62,"Chemo-Cardiomyocyte","EPS8"
"RFTN2.1",7.06787204510766e-66,-12.2776397876511,0.269,0.014,2.1203616135323e-62,"Chemo-Cardiomyocyte","RFTN2"
"CACNA1S",7.879184977493e-66,-36.4030389169948,0.072,0.105,2.3637554932479e-62,"Chemo-Cardiomyocyte","CACNA1S"
"SV2B.1",8.17499148229396e-66,-38.2178297214314,0.234,0.017,2.45249744468819e-62,"Chemo-Cardiomyocyte","SV2B"
"SPON2.1",9.85423541950441e-66,-30.7413257903113,0.295,0.017,2.95627062585132e-62,"Chemo-Cardiomyocyte","SPON2"
"CCDC63.1",1.01858497462774e-65,-36.5727556855396,0.111,0.005,3.05575492388322e-62,"Chemo-Cardiomyocyte","CCDC63"
"TNFRSF12A.1",1.12925448294106e-65,-18.3287682175701,0.215,0.22,3.38776344882317e-62,"Chemo-Cardiomyocyte","TNFRSF12A"
"XIST",1.32819100464135e-65,-34.0862978835999,0.442,0.329,3.98457301392405e-62,"Chemo-Cardiomyocyte","XIST"
"CNN1.1",1.80819915718088e-65,-26.9012998271982,0.148,0.09,5.42459747154265e-62,"Chemo-Cardiomyocyte","CNN1"
"SLC36A3",2.18819881987312e-65,-20.7653753170479,0.269,0.277,6.56459645961937e-62,"Chemo-Cardiomyocyte","SLC36A3"
"RPL38",3.68265677630687e-65,-11.0953828397587,0.337,0.039,1.10479703289206e-61,"Chemo-Cardiomyocyte","RPL38"
"SLC9C2.1",3.77063256975458e-65,-37.2932004268181,0.148,0.006,1.13118977092637e-61,"Chemo-Cardiomyocyte","SLC9C2"
"MGP.1",3.9795682702654e-65,1.64365431546659,0.194,0.227,1.19387048107962e-61,"Chemo-Cardiomyocyte","MGP"
"LINC01221",4.37493894734079e-65,-34.9322252531704,0.127,0.006,1.31248168420224e-61,"Chemo-Cardiomyocyte","LINC01221"
"RERG",9.01491808289165e-65,-34.0934295679973,0.321,0.011,2.70447542486749e-61,"Chemo-Cardiomyocyte","RERG"
"FCGR2B",9.90714695146962e-65,-32.2107764151331,0.278,0.006,2.97214408544089e-61,"Chemo-Cardiomyocyte","FCGR2B"
"KIAA1211L.1",3.35459341169977e-64,-39.6030876344783,0.202,0.007,1.00637802350993e-60,"Chemo-Cardiomyocyte","KIAA1211L"
"TRG-AS1.1",3.95698771701242e-64,-20.0171238070911,0.216,0.019,1.18709631510373e-60,"Chemo-Cardiomyocyte","TRG-AS1"
"GALNT6",7.38080077806168e-64,-35.9099260093734,0.118,0.012,2.2142402334185e-60,"Chemo-Cardiomyocyte","GALNT6"
"NLGN4X.1",8.39429689485035e-64,-35.5962075868885,0.241,0.011,2.5182890684551e-60,"Chemo-Cardiomyocyte","NLGN4X"
"ANKRD18B",9.79962210519648e-64,-35.5758335867779,0.169,0.003,2.93988663155894e-60,"Chemo-Cardiomyocyte","ANKRD18B"
