"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"LINC00551",5.80245291870316e-48,-29.7541679553896,0.174,0.076,1.74073587561095e-44,"Normal-Macrophage","LINC00551"
"NPR3",6.02373910244966e-48,-25.8735670718423,0.414,0.02,1.8071217307349e-44,"Normal-Macrophage","NPR3"
"TENM1",7.87220594263821e-48,-27.9816044226038,0.113,0.013,2.36166178279146e-44,"Normal-Macrophage","TENM1"
"PCDH9",8.11945184431989e-48,-16.2463485322066,0.162,0.065,2.43583555329597e-44,"Normal-Macrophage","PCDH9"
"HECW2",9.55948002051521e-48,-23.8342216858467,0.264,0.028,2.86784400615456e-44,"Normal-Macrophage","HECW2"
"PLAC9",1.34261529922718e-47,-18.3807380155733,0.206,0.029,4.02784589768153e-44,"Normal-Macrophage","PLAC9"
"C15orf65",1.44155293991002e-47,-28.7523742632001,0.15,0.006,4.32465881973005e-44,"Normal-Macrophage","C15orf65"
"TMEM238",1.46354902445237e-47,-28.5036248539016,0.155,0.007,4.39064707335712e-44,"Normal-Macrophage","TMEM238"
"S100A8",1.55297794032794e-47,-27.2917209319267,0.324,0.086,4.65893382098382e-44,"Normal-Macrophage","S100A8"
"CASC15",1.6446104499621e-47,-21.4124792872036,0.141,0.026,4.93383134988629e-44,"Normal-Macrophage","CASC15"
"SLC18A2",2.14658315111397e-47,-27.2402729824037,0.113,0.009,6.4397494533419e-44,"Normal-Macrophage","SLC18A2"
"CTNNA3",3.93714043501738e-47,-2.78588564319323,0.164,0.106,1.18114213050521e-43,"Normal-Macrophage","CTNNA3"
"MTG1",4.68540827212686e-47,-29.9332242478735,0.262,0.014,1.40562248163806e-43,"Normal-Macrophage","MTG1"
"GSTT2B",1.12371220780569e-46,-9.04286336921938,0.387,0.044,3.37113662341707e-43,"Normal-Macrophage","GSTT2B"
"CNTN6",2.68894562153979e-46,-25.7311643879608,0.521,0.021,8.06683686461937e-43,"Normal-Macrophage","CNTN6"
"XIRP2",3.10120359092112e-46,-29.0806568365995,0.164,0.057,9.30361077276337e-43,"Normal-Macrophage","XIRP2"
"TTC9",3.31082350806414e-46,-27.3651325490326,0.174,0.015,9.93247052419241e-43,"Normal-Macrophage","TTC9"
"CDKN1A",6.27310487423903e-46,-30.5283816115914,0.134,0.083,1.88193146227171e-42,"Normal-Macrophage","CDKN1A"
"OSBP2",7.61754331094571e-46,-22.6430806193408,0.231,0.045,2.28526299328371e-42,"Normal-Macrophage","OSBP2"
"FSHR",7.7572017450909e-46,-28.7527969065263,0.15,0.013,2.32716052352727e-42,"Normal-Macrophage","FSHR"
"DPYSL3",1.35977970106057e-45,-27.5978936263366,0.127,0.098,4.07933910318171e-42,"Normal-Macrophage","DPYSL3"
"GALNT12",1.44389884576486e-45,-29.9977051771152,0.539,0.008,4.33169653729459e-42,"Normal-Macrophage","GALNT12"
"GPX2",1.68865493098892e-45,-27.4457468335976,0.118,0.004,5.06596479296677e-42,"Normal-Macrophage","GPX2"
"NCF1",5.24640719682667e-45,-28.998414767946,0.315,0.208,1.573922159048e-41,"Normal-Macrophage","NCF1"
"ZBP1",7.24508757244906e-45,-28.469263998206,0.556,0.029,2.17352627173472e-41,"Normal-Macrophage","ZBP1"
"IFI44L",8.57089283625475e-45,-27.2760251756414,0.137,0.11,2.57126785087643e-41,"Normal-Macrophage","IFI44L"
"STARD4-AS1",1.215458474084e-44,-27.5933442130062,0.192,0.024,3.646375422252e-41,"Normal-Macrophage","STARD4-AS1"
"RELB",1.24658814939266e-44,-12.8809379237875,0.15,0.073,3.73976444817798e-41,"Normal-Macrophage","RELB"
"SMIM1",1.43561554239433e-44,-25.4036140687067,0.148,0.017,4.30684662718299e-41,"Normal-Macrophage","SMIM1"
"COL1A2",1.5814112241706e-44,-28.6043817926421,0.213,0.054,4.7442336725118e-41,"Normal-Macrophage","COL1A2"
"STS",2.79859885559028e-44,-12.7084964261707,0.176,0.02,8.39579656677085e-41,"Normal-Macrophage","STS"
"FABP4",3.23430082252674e-44,-29.6042405723014,0.1,0.073,9.70290246758022e-41,"Normal-Macrophage","FABP4"
"HSPA1B",4.20580411382957e-44,-27.8708583246421,0.12,0.027,1.26174123414887e-40,"Normal-Macrophage","HSPA1B"
"PKHD1L1",4.65852458544587e-44,-27.944589913326,0.231,0.025,1.39755737563376e-40,"Normal-Macrophage","PKHD1L1"
"LUZP2",5.8218414678476e-44,-26.8851464249614,0.185,0.018,1.74655244035428e-40,"Normal-Macrophage","LUZP2"
"LIFR",6.54772800339846e-44,-23.8690658406242,0.398,0.022,1.96431840101954e-40,"Normal-Macrophage","LIFR"
"ADAMTS5",7.03635518413276e-44,-27.0513203595905,0.521,0.021,2.11090655523983e-40,"Normal-Macrophage","ADAMTS5"
"DNM3",7.06502261808183e-44,-10.2988268282288,0.174,0.061,2.11950678542455e-40,"Normal-Macrophage","DNM3"
"MB21D2",8.60369473102771e-44,-24.1257308382767,0.15,0.189,2.58110841930831e-40,"Normal-Macrophage","MB21D2"
"STIL",8.97093823254023e-44,-16.9268465292836,0.155,0.026,2.69128146976207e-40,"Normal-Macrophage","STIL"
"TUBA8",1.01644407360053e-43,-28.0390225105877,0.13,0.014,3.04933222080158e-40,"Normal-Macrophage","TUBA8"
"SYNPO2",1.2472396142087e-43,-29.653060380875,0.15,0.053,3.74171884262609e-40,"Normal-Macrophage","SYNPO2"
"GPR137C",1.67336174910643e-43,-17.8748745547752,0.111,0.037,5.0200852473193e-40,"Normal-Macrophage","GPR137C"
"STEAP4",2.79422186877359e-43,-29.1682852585323,0.303,0.035,8.38266560632078e-40,"Normal-Macrophage","STEAP4"
"APBB3",2.79862433789263e-43,-2.86315418757889,0.188,0.211,8.3958730136779e-40,"Normal-Macrophage","APBB3"
"RTN4RL1",3.26911050030659e-43,-14.3740617230452,0.13,0.036,9.80733150091977e-40,"Normal-Macrophage","RTN4RL1"
"C11orf49",3.51020859630507e-43,-3.39994851820945,0.37,0.105,1.05306257889152e-39,"Normal-Macrophage","C11orf49"
"CD28",4.46369517584649e-43,-10.4929670850619,0.215,0.088,1.33910855275395e-39,"Normal-Macrophage","CD28"
"TGFA",5.29394511532412e-43,-28.0175786209478,0.391,0.049,1.58818353459724e-39,"Normal-Macrophage","TGFA"
"CRIP1",5.81088117352235e-43,-11.77857728208,0.206,0.104,1.74326435205671e-39,"Normal-Macrophage","CRIP1"
"MYLK",6.51906079291012e-43,-17.6500025876729,0.394,0.047,1.95571823787304e-39,"Normal-Macrophage","MYLK"
"PRKG1",6.958611748799e-43,-23.6240943313972,0.141,0.11,2.0875835246397e-39,"Normal-Macrophage","PRKG1"
"LSAMP",1.07583575449418e-42,-22.5769489429062,0.252,0.171,3.22750726348253e-39,"Normal-Macrophage","LSAMP"
"SOX5",1.29207073887699e-42,-25.6943155254695,0.25,0.046,3.87621221663096e-39,"Normal-Macrophage","SOX5"
"LYPLAL1-AS1",1.54633477105212e-42,-27.7785169494315,0.238,0.011,4.63900431315635e-39,"Normal-Macrophage","LYPLAL1-AS1"
"RGS2",1.79834738511489e-42,-29.5691860308631,0.222,0.075,5.39504215534466e-39,"Normal-Macrophage","RGS2"
"TMEM154",1.95013211797514e-42,-26.824020450912,0.218,0.047,5.85039635392543e-39,"Normal-Macrophage","TMEM154"
"CENPF",3.28787981718353e-42,-22.6128360482304,0.273,0.025,9.86363945155059e-39,"Normal-Macrophage","CENPF"
"CALCRL",3.64259805332534e-42,-23.4196530528911,0.285,0.099,1.0927794159976e-38,"Normal-Macrophage","CALCRL"
"RBPMS",4.95492047745895e-42,-27.2551606547494,0.169,0.047,1.48647614323768e-38,"Normal-Macrophage","RBPMS"
"SH3D19",5.92941419683673e-42,-4.69741581596454,0.294,0.049,1.77882425905102e-38,"Normal-Macrophage","SH3D19"
"DDX47",6.40582632646263e-42,-30.2387781765448,0.188,0.007,1.92174789793879e-38,"Normal-Macrophage","DDX47"
"BRIP1",7.08340163474857e-42,-25.6043583374134,0.109,0.031,2.12502049042457e-38,"Normal-Macrophage","BRIP1"
"MAMDC2-AS1",7.41462396591522e-42,-10.5831356526696,0.208,0.102,2.22438718977457e-38,"Normal-Macrophage","MAMDC2-AS1"
"TRPC1",8.30059711705004e-42,-9.5966962025468,0.141,0.039,2.49017913511501e-38,"Normal-Macrophage","TRPC1"
"COL15A1",1.2091453604628e-41,-18.7978825997038,0.167,0.031,3.62743608138839e-38,"Normal-Macrophage","COL15A1"
"HYDIN",1.30266454012183e-41,-20.0637267314372,0.5,0.022,3.90799362036549e-38,"Normal-Macrophage","HYDIN"
"FANCI",1.62088797418244e-41,-15.0849213735935,0.312,0.051,4.86266392254731e-38,"Normal-Macrophage","FANCI"
"ADARB2",2.3043376200171e-41,-28.7777684278766,0.12,0.014,6.91301286005128e-38,"Normal-Macrophage","ADARB2"
"IRF4",2.33721023062197e-41,-28.4727945918399,0.322,0.041,7.01163069186591e-38,"Normal-Macrophage","IRF4"
"MYL9",3.41412030087674e-41,-1.03542956104343,0.171,0.224,1.02423609026302e-37,"Normal-Macrophage","MYL9"
"OOEP",5.24117113957468e-41,-3.53335323195811,0.227,0.097,1.5723513418724e-37,"Normal-Macrophage","OOEP"
"RBKS",6.40574314993144e-41,-27.5425408823851,0.13,0.049,1.92172294497943e-37,"Normal-Macrophage","RBKS"
"LINC01473",6.96445092288616e-41,-18.5822584294664,0.28,0.024,2.08933527686585e-37,"Normal-Macrophage","LINC01473"
"NLGN1",7.37375035328108e-41,-25.7339054346483,0.19,0.055,2.21212510598432e-37,"Normal-Macrophage","NLGN1"
"RARG",9.60890209314939e-41,-15.5793297952147,0.278,0.029,2.88267062794482e-37,"Normal-Macrophage","RARG"
"DNAH17",1.38865319995581e-40,-28.5510331805046,0.169,0.013,4.16595959986743e-37,"Normal-Macrophage","DNAH17"
"AGT",1.57701748842453e-40,-28.1750261904219,0.34,0.017,4.73105246527359e-37,"Normal-Macrophage","AGT"
"EIF2B5",2.46183075904661e-40,-9.9733675511048,0.616,0.292,7.38549227713984e-37,"Normal-Macrophage","EIF2B5"
"MYO1G",4.31125040005749e-40,-14.179336991137,0.139,0.054,1.29337512001725e-36,"Normal-Macrophage","MYO1G"
"CYSLTR1",6.58754238186178e-40,-10.0737100036191,0.525,0.054,1.97626271455853e-36,"Normal-Macrophage","CYSLTR1"
"TTLL7",6.67068011002923e-40,-25.8607817968639,0.181,0.025,2.00120403300877e-36,"Normal-Macrophage","TTLL7"
"LINC00923",1.08758540905718e-39,-26.2047345185903,0.141,0.033,3.26275622717155e-36,"Normal-Macrophage","LINC00923"
"NRG2",1.12032360788717e-39,-28.5118968609994,0.454,0.013,3.3609708236615e-36,"Normal-Macrophage","NRG2"
"HSPH1",1.16556177905489e-39,-31.4734780841889,0.125,0.074,3.49668533716468e-36,"Normal-Macrophage","HSPH1"
"FILIP1",1.39326469555135e-39,-28.4276383575636,0.109,0.069,4.17979408665405e-36,"Normal-Macrophage","FILIP1"
"ARHGAP42",2.30371596798305e-39,-21.5164253269453,0.356,0.036,6.91114790394915e-36,"Normal-Macrophage","ARHGAP42"
"LAMA1",2.33690389660422e-39,-29.6297851869613,0.109,0.006,7.01071168981267e-36,"Normal-Macrophage","LAMA1"
"MIR3142HG",3.22280756123824e-39,-26.697847096824,0.144,0.035,9.66842268371472e-36,"Normal-Macrophage","MIR3142HG"
"NRCAM",4.00897350173652e-39,-27.8846436265798,0.178,0.01,1.20269205052096e-35,"Normal-Macrophage","NRCAM"
"LINC01393",4.69910757535178e-39,-26.1722636139231,0.174,0.016,1.40973227260553e-35,"Normal-Macrophage","LINC01393"
"LINC00937",4.82875892486194e-39,-9.50005576931189,0.176,0.082,1.44862767745858e-35,"Normal-Macrophage","LINC00937"
"ADAMTS6",4.98203119114721e-39,-17.8308311228534,0.164,0.053,1.49460935734416e-35,"Normal-Macrophage","ADAMTS6"
"UPK3A",5.15180339802046e-39,-29.2716513439302,0.134,0.013,1.54554101940614e-35,"Normal-Macrophage","UPK3A"
"IQCJ-SCHIP1",5.17155362669334e-39,-28.4508503736257,0.356,0.05,1.551466088008e-35,"Normal-Macrophage","IQCJ-SCHIP1"
"ADAM32",6.37989359411372e-39,-21.7763078897106,0.134,0.037,1.91396807823412e-35,"Normal-Macrophage","ADAM32"
"SORCS1",6.57230533792983e-39,-25.829990008438,0.206,0.024,1.97169160137895e-35,"Normal-Macrophage","SORCS1"
"LINC01554",7.75155506886015e-39,-28.5728566421684,0.22,0.004,2.32546652065805e-35,"Normal-Macrophage","LINC01554"
"RET",8.6688174725046e-39,-30.571256730425,0.12,0.008,2.60064524175138e-35,"Normal-Macrophage","RET"
"ABLIM1",1.12428145519145e-38,-14.2283138154532,0.15,0.101,3.37284436557436e-35,"Normal-Macrophage","ABLIM1"
"SH2D1B",1.30963844436111e-38,-31.9688006102124,0.155,0.032,3.92891533308332e-35,"Normal-Macrophage","SH2D1B"
"PGBD5",1.44160745945673e-38,-32.1088256607884,0.109,0.011,4.32482237837018e-35,"Normal-Macrophage","PGBD5"
"MIR503HG",8.18599076170081e-38,-23.4830792308726,0.28,0.051,2.45579722851024e-34,"Normal-Macrophage","MIR503HG"
"RGMA",9.89792895654592e-38,-29.7769825010628,0.13,0.016,2.96937868696377e-34,"Normal-Macrophage","RGMA"
"MIR222HG",1.17231565515068e-37,-32.5308210442889,0.109,0.041,3.51694696545203e-34,"Normal-Macrophage","MIR222HG"
"TNXB",1.26700365985519e-37,-28.1113835455253,0.12,0.055,3.80101097956556e-34,"Normal-Macrophage","TNXB"
"SGPP2",1.52400146755098e-37,-29.8189103340614,0.137,0.01,4.57200440265293e-34,"Normal-Macrophage","SGPP2"
"MCAM",1.69407954671411e-37,-27.5916767569792,0.486,0.016,5.08223864014234e-34,"Normal-Macrophage","MCAM"
"THNSL1",1.85012816247316e-37,-26.9842243620592,0.185,0.011,5.55038448741949e-34,"Normal-Macrophage","THNSL1"
"FGF7",1.96792089551064e-37,-27.7227919813718,0.398,0.023,5.90376268653191e-34,"Normal-Macrophage","FGF7"
"ARHGEF28",2.40509740368412e-37,-25.5570633905988,0.146,0.023,7.21529221105237e-34,"Normal-Macrophage","ARHGEF28"
"LINC00598",2.93319976945997e-37,-21.5082303649535,0.169,0.027,8.7995993083799e-34,"Normal-Macrophage","LINC00598"
"RASGRF2",3.7621627362861e-37,-23.610524898774,0.116,0.024,1.12864882088583e-33,"Normal-Macrophage","RASGRF2"
"TGFBR3",3.82372724453044e-37,-6.73868114400436,0.264,0.088,1.14711817335913e-33,"Normal-Macrophage","TGFBR3"
"ZBTB20-AS3",4.19783014776671e-37,-30.0851505415522,0.15,0.005,1.25934904433001e-33,"Normal-Macrophage","ZBTB20-AS3"
"F8",4.57504404429969e-37,-27.099786355224,0.285,0.038,1.37251321328991e-33,"Normal-Macrophage","F8"
"NMNAT3",5.88634998415487e-37,-6.4816797524713,0.171,0.059,1.76590499524646e-33,"Normal-Macrophage","NMNAT3"
"DSCC1",1.11093477720893e-36,-27.7608399770927,0.134,0.018,3.3328043316268e-33,"Normal-Macrophage","DSCC1"
"PPFIBP1",1.31933411729227e-36,-25.5414289526121,0.204,0.111,3.95800235187682e-33,"Normal-Macrophage","PPFIBP1"
"TMEM156",1.46424893461232e-36,-29.0751391974332,0.109,0.017,4.39274680383696e-33,"Normal-Macrophage","TMEM156"
"TTTY10",1.88378863114959e-36,-25.1785890459242,0.259,0.037,5.65136589344878e-33,"Normal-Macrophage","TTTY10"
"IL34",1.99652066413191e-36,-28.5753669107572,0.12,0.007,5.98956199239574e-33,"Normal-Macrophage","IL34"
"PHLDB2",2.51185695573529e-36,-29.2564808420185,0.213,0.036,7.53557086720587e-33,"Normal-Macrophage","PHLDB2"
"LINC00504",2.51786557596266e-36,-26.6508066071703,0.477,0.029,7.55359672788798e-33,"Normal-Macrophage","LINC00504"
"CALD1",3.50183740626995e-36,-27.4568920884005,0.22,0.075,1.05055122188099e-32,"Normal-Macrophage","CALD1"
"BACH2",3.53635979858134e-36,-19.4050987824254,0.123,0.066,1.0609079395744e-32,"Normal-Macrophage","BACH2"
"NLRP3",4.06696871186252e-36,-21.398195263711,0.169,0.15,1.22009061355876e-32,"Normal-Macrophage","NLRP3"
"TENM2",5.10146402149456e-36,-17.2973871169799,0.241,0.038,1.53043920644837e-32,"Normal-Macrophage","TENM2"
"ZNF503-AS2",5.35037145347192e-36,-23.9509124350958,0.528,0.01,1.60511143604158e-32,"Normal-Macrophage","ZNF503-AS2"
"NRXN3",5.40554960726893e-36,-28.2680523366587,0.111,0.027,1.62166488218068e-32,"Normal-Macrophage","NRXN3"
"GNAI1",7.96928058813745e-36,-25.828271684612,0.185,0.022,2.39078417644124e-32,"Normal-Macrophage","GNAI1"
"CD300LB",1.10283081276711e-35,-27.2170436345747,0.132,0.029,3.30849243830133e-32,"Normal-Macrophage","CD300LB"
"TGM2",1.60173279098057e-35,-24.5188005704101,0.278,0.054,4.80519837294171e-32,"Normal-Macrophage","TGM2"
"SPIN2A",1.73784939743479e-35,-33.0472052801586,0.111,0.004,5.21354819230438e-32,"Normal-Macrophage","SPIN2A"
"MT-ND2",1.80803264669835e-35,-6.99151479865325,0.495,0.24,5.42409794009505e-32,"Normal-Macrophage","MT-ND2"
"PKIA-AS1",1.96976302458136e-35,-29.4815076084125,0.174,0.012,5.90928907374409e-32,"Normal-Macrophage","PKIA-AS1"
"WDR17",2.17365798825957e-35,-8.48499176806058,0.132,0.076,6.52097396477872e-32,"Normal-Macrophage","WDR17"
"CNBD1",5.61468603188927e-35,-10.3070096495164,0.169,0.024,1.68440580956678e-31,"Normal-Macrophage","CNBD1"
"SPANXA2-OT1",8.82263655896455e-35,-29.8532680541263,0.102,0.007,2.64679096768937e-31,"Normal-Macrophage","SPANXA2-OT1"
"LINC00535",1.0742757186253e-34,-27.7750596162724,0.137,0.021,3.2228271558759e-31,"Normal-Macrophage","LINC00535"
"SNAP25-AS1",1.30244668712645e-34,-28.7342734439482,0.1,0.003,3.90734006137936e-31,"Normal-Macrophage","SNAP25-AS1"
"SRPX",1.37606580800887e-34,-27.3856630085668,0.319,0.026,4.1281974240266e-31,"Normal-Macrophage","SRPX"
"SORBS1",1.40830843044002e-34,-8.77903495628756,0.148,0.084,4.22492529132005e-31,"Normal-Macrophage","SORBS1"
"HLA-DQA1",1.7087793522501e-34,-31.0443383774209,0.134,0.147,5.1263380567503e-31,"Normal-Macrophage","HLA-DQA1"
"ST7",2.48224120396012e-34,-3.08188692310899,0.271,0.179,7.44672361188036e-31,"Normal-Macrophage","ST7"
"SHC3",2.67652829148709e-34,-26.598632198757,0.1,0.024,8.02958487446127e-31,"Normal-Macrophage","SHC3"
"ZNF726",3.74483628397041e-34,-7.66586056474614,0.153,0.023,1.12345088519112e-30,"Normal-Macrophage","ZNF726"
"SIGLEC10",3.7981982217647e-34,-27.3873357318769,0.185,0.033,1.13945946652941e-30,"Normal-Macrophage","SIGLEC10"
"CDCA8",4.74407863012946e-34,-25.6679950325763,0.181,0.02,1.42322358903884e-30,"Normal-Macrophage","CDCA8"
"RGS6",5.01552528290186e-34,-28.7721240969008,0.37,0.028,1.50465758487056e-30,"Normal-Macrophage","RGS6"
"AC002454.1",5.34982045916772e-34,-30.1362473484158,0.1,0.015,1.60494613775032e-30,"Normal-Macrophage","AC002454.1"
"SULF2",7.50178040931249e-34,-22.993980336392,0.185,0.144,2.25053412279375e-30,"Normal-Macrophage","SULF2"
"PRAF2",8.01566705515651e-34,-28.9595367128424,0.102,0.01,2.40470011654695e-30,"Normal-Macrophage","PRAF2"
"SYNE2",8.25757531296815e-34,-23.0096654969789,0.201,0.051,2.47727259389045e-30,"Normal-Macrophage","SYNE2"
"SELL",8.52463917924996e-34,-26.3198212681662,0.183,0.017,2.55739175377499e-30,"Normal-Macrophage","SELL"
"NKD1",9.36856522868157e-34,-29.5473595749454,0.134,0.014,2.81056956860447e-30,"Normal-Macrophage","NKD1"
"CYP46A1",9.67957250999719e-34,-29.2784085877583,0.111,0.015,2.90387175299916e-30,"Normal-Macrophage","CYP46A1"
"PTPN13",1.12260340592793e-33,-27.2461233469448,0.326,0.032,3.36781021778378e-30,"Normal-Macrophage","PTPN13"
"PEPD",1.44410322252171e-33,-9.19754313333724,0.345,0.187,4.33230966756512e-30,"Normal-Macrophage","PEPD"
"NR4A2",1.61568132220659e-33,-32.2499045737944,0.13,0.062,4.84704396661976e-30,"Normal-Macrophage","NR4A2"
"P3H3",1.65421295501743e-33,-25.3537809286639,0.116,0.018,4.96263886505228e-30,"Normal-Macrophage","P3H3"
"CRIM1",2.22478525465844e-33,-24.5389592609761,0.25,0.07,6.67435576397533e-30,"Normal-Macrophage","CRIM1"
"DSCAM",2.63232882847338e-33,-29.7830622270014,0.144,0.02,7.89698648542013e-30,"Normal-Macrophage","DSCAM"
"FMNL3",5.56449796732919e-33,-3.7874458227739,0.248,0.126,1.66934939019876e-29,"Normal-Macrophage","FMNL3"
"TRDN",7.32471131077023e-33,-21.0334911882493,0.1,0.068,2.19741339323107e-29,"Normal-Macrophage","TRDN"
"LINC00470",8.10471964636444e-33,-28.5758551834423,0.194,0.022,2.43141589390933e-29,"Normal-Macrophage","LINC00470"
"ADGRA3",1.03191766796607e-32,-12.8842589103469,0.192,0.041,3.0957530038982e-29,"Normal-Macrophage","ADGRA3"
"ADAMTS1",1.18964319186771e-32,-28.8727133080973,0.208,0.021,3.56892957560314e-29,"Normal-Macrophage","ADAMTS1"
"UNC80",1.23449154010171e-32,-28.31809613051,0.204,0.013,3.70347462030514e-29,"Normal-Macrophage","UNC80"
"DUSP26",1.33616816716228e-32,-11.5167715529433,0.461,0.018,4.00850450148684e-29,"Normal-Macrophage","DUSP26"
"TRIM72",1.56988002521876e-32,-29.4394413549404,0.109,0.007,4.70964007565628e-29,"Normal-Macrophage","TRIM72"
"KIF26B",2.07041261998962e-32,-27.740259427689,0.417,0.019,6.21123785996887e-29,"Normal-Macrophage","KIF26B"
"STOX2",2.40849851433168e-32,-23.8406993432227,0.231,0.049,7.22549554299505e-29,"Normal-Macrophage","STOX2"
"ANO2",2.60909520468796e-32,-25.4977186105568,0.299,0.027,7.82728561406389e-29,"Normal-Macrophage","ANO2"
"UBE3D",2.62304781390003e-32,-2.70895532017602,0.218,0.109,7.8691434417001e-29,"Normal-Macrophage","UBE3D"
"NTM",3.08169206929583e-32,-28.2244216954607,0.292,0.034,9.24507620788749e-29,"Normal-Macrophage","NTM"
"NTRK3",3.29916386279496e-32,-29.9512601051264,0.109,0.015,9.89749158838488e-29,"Normal-Macrophage","NTRK3"
"SH3GL2",4.0808532302762e-32,-27.2785333222357,0.222,0.013,1.22425596908286e-28,"Normal-Macrophage","SH3GL2"
"LINC00639",4.15894098320772e-32,-15.1840058795906,0.181,0.035,1.24768229496232e-28,"Normal-Macrophage","LINC00639"
"FKBP5",5.11964309732737e-32,-11.2820731614455,0.669,0.36,1.53589292919821e-28,"Normal-Macrophage","FKBP5"
"FBXL7",5.14157846261881e-32,-25.408448783941,0.12,0.054,1.54247353878564e-28,"Normal-Macrophage","FBXL7"
"GALNTL6",5.98342399154245e-32,-28.3116452342526,0.127,0.023,1.79502719746273e-28,"Normal-Macrophage","GALNTL6"
"DLGAP2",6.35720099778021e-32,-25.2082052304184,0.319,0.02,1.90716029933406e-28,"Normal-Macrophage","DLGAP2"
"GSTO2",6.87722029811321e-32,-28.4159924489252,0.197,0.02,2.06316608943396e-28,"Normal-Macrophage","GSTO2"
"CPM",7.60206917060067e-32,-13.8060520779509,0.59,0.342,2.2806207511802e-28,"Normal-Macrophage","CPM"
"APOD",8.56420574592891e-32,-10.026238208047,0.31,0.184,2.56926172377867e-28,"Normal-Macrophage","APOD"
"KLHL29",8.70165041674664e-32,-26.5660711034874,0.12,0.023,2.61049512502399e-28,"Normal-Macrophage","KLHL29"
"SUGCT",9.63303760958926e-32,-25.05660297553,0.144,0.032,2.88991128287678e-28,"Normal-Macrophage","SUGCT"
"STXBP5L",9.65206032452115e-32,-26.0595760111899,0.382,0.02,2.89561809735635e-28,"Normal-Macrophage","STXBP5L"
"SLC13A4",1.01129645607589e-31,-24.4215182284541,0.273,0.019,3.03388936822767e-28,"Normal-Macrophage","SLC13A4"
"TMTC1",1.30841514779001e-31,-23.6917185605404,0.194,0.043,3.92524544337004e-28,"Normal-Macrophage","TMTC1"
"C9orf92",1.68506541050631e-31,-28.4549413644095,0.153,0.007,5.05519623151894e-28,"Normal-Macrophage","C9orf92"
"RUNX2",1.88055118292308e-31,-13.8356211225498,0.231,0.112,5.64165354876924e-28,"Normal-Macrophage","RUNX2"
"BIRC3",2.07160141941786e-31,-28.8072505456889,0.15,0.029,6.21480425825358e-28,"Normal-Macrophage","BIRC3"
"ITGAX",2.20276541223735e-31,-32.7451134275997,0.076,0.142,6.60829623671205e-28,"Normal-Macrophage","ITGAX"
