"","Normal_p_val","Normal_avg_log2FC","Normal_pct.1","Normal_pct.2","Normal_p_val_adj","Chemo_p_val","Chemo_avg_log2FC","Chemo_pct.1","Chemo_pct.2","Chemo_p_val_adj","max_pval","minimump_p_val"
"NAV3",1.08321696843216e-09,-1.53414219055612,0.011,0.317,3.96468242615854e-05,0.0037450191602763,-0.555096287128588,0.038,0.323,1,0.0037450191602763,2.16643393569096e-09
"ERP44",1.09693382381838e-09,-0.561441135755457,0.043,0.377,4.01488748855764e-05,0.261123307293684,0.328141726732665,0.192,0.333,1,0.261123307293684,2.19386764643349e-09
"VPS53",1.11456852869802e-09,-0.750435470989948,0.011,0.319,4.07943227188763e-05,0.00245876455008893,-0.807229163955332,0.038,0.336,1,0.00245876455008893,2.22913705615378e-09
"YAP1",1.12907396643847e-09,-0.910355251128259,0.022,0.338,4.13252362456143e-05,0.00323847999647199,-1.08388454821476,0.077,0.356,1,0.00323847999647199,2.25814793160212e-09
"NOTCH2",1.13219977465111e-09,-0.919407859124263,0,0.297,4.14396439520052e-05,0.00651161130696227,-0.808662209270189,0,0.225,1,0.00651161130696227,2.26439954802034e-09
"MOSMO",1.13939690538774e-09,-0.963473070284279,0.011,0.318,4.17030661340967e-05,0.00161261739332342,-1.02913920956042,0,0.284,1,0.00161261739332342,2.27879380947725e-09
"IP6K1",1.14770521187166e-09,-0.858340215824965,0.011,0.317,4.20071584597145e-05,0.0213094649982926,-0.643620499225789,0.038,0.232,1,0.0213094649982926,2.29541042242608e-09
"RGCC",1.14889002819215e-09,-2.41186388682531,0.011,0.312,4.2050523921861e-05,0.129230920611724,-0.915119809446961,0.077,0.196,1,0.129230920611724,2.29778005506436e-09
"CCDC88A",1.16713717669063e-09,-0.855051234949127,0.011,0.318,4.27183878040538e-05,0.0217050162338343,-0.497899468708228,0.077,0.292,1,0.0217050162338343,2.33427435201905e-09
"AMOTL1",1.17633575107862e-09,-0.963981056012027,0.011,0.314,4.30550648252287e-05,0.0102656297659144,-0.620217025955205,0.038,0.276,1,0.0102656297659144,2.35267150077347e-09
"CRK",1.18464427843638e-09,-0.885512506223637,0,0.297,4.33591652350501e-05,0.0650071670883267,-0.259863296420883,0.115,0.298,1,0.0650071670883267,2.36928855546938e-09
"RPL30",1.20033276944933e-09,1.75919101463317,0.674,0.66,4.3933379694615e-05,0.0461459626502909,1.21116401846356,0.5,0.447,1,0.0461459626502909,2.40066553745786e-09
"SH3BGRL",1.21175029947614e-09,-1.17761123535234,0,0.297,4.43512727111263e-05,0.0474544777019846,-0.855713185494165,0.038,0.195,1,0.0474544777019846,2.42350059748394e-09
"ZNF680",1.22513632997829e-09,-0.745880517970088,0.022,0.339,4.48412148135355e-05,0.00531790598158863,-0.720395560588191,0.038,0.301,1,0.00531790598158863,2.45027265845562e-09
"CAPZB",1.23070905876296e-09,-0.463685300181287,0.12,0.505,4.5045182259783e-05,0.000390958176022845,-1.07104458441381,0.115,0.501,1,0.000390958176022845,2.46141811601126e-09
"C6orf62",1.25979838004494e-09,-0.762800625441276,0.022,0.335,4.6109880508025e-05,0.0277453512265494,-0.323780528079726,0.077,0.283,1,0.0277453512265494,2.51959675850279e-09
"ARMCX4",1.26779487218588e-09,-0.980227433651465,0,0.296,4.64025601168754e-05,0.00679870518863095,-0.836666880623133,0,0.224,1,0.00679870518863095,2.53558974276446e-09
"BRD4",1.27778722005157e-09,-0.514553181367907,0.054,0.397,4.67682900411075e-05,0.000476363044874175,-1.04093482258976,0.038,0.394,1,0.000476363044874175,2.55557443847039e-09
"ITGA9",1.30156768395697e-09,-1.00252715053662,0.087,0.434,4.76386788005089e-05,0.00525228134387435,-0.935408477217158,0.115,0.402,1,0.00525228134387435,2.60313536621985e-09
"NDUFA8",1.33442377820231e-09,2.04566059089173,0.402,0.217,4.88412447059829e-05,0.000345451494890039,1.72058011078687,0.385,0.175,1,0.000345451494890039,2.66884755462393e-09
"CSNK1G1",1.35664589160408e-09,-0.945658463663099,0,0.295,4.9654596278601e-05,0.00232810732898813,-0.921582785270634,0,0.269,1,0.00232810732898813,2.71329178136767e-09
"MLLT3",1.37191724470474e-09,-1.29912764230548,0.022,0.331,5.02135430734383e-05,0.0023682698508813,-1.14157620554187,0.038,0.333,1,0.0023682698508813,2.74383448752732e-09
"RHOT1",1.38249560780064e-09,-0.685557203473082,0.022,0.337,5.06007217411113e-05,0.0107301035735613,-0.721295317306888,0.077,0.322,1,0.0107301035735613,2.76499121368999e-09
"SRBD1",1.38759481515695e-09,-1.01508638549661,0,0.295,5.07873578295597e-05,0.00333146506605032,-0.882652394965792,0,0.254,1,0.00333146506605032,2.77518962838848e-09
"TSC22D1",1.39006519721189e-09,-0.802828664777099,0.163,0.534,5.08777762831522e-05,0.12491022324341,-0.28745383717117,0.231,0.444,1,0.12491022324341,2.78013039249149e-09
"SEMA6A",1.39170035480473e-09,-1.35062341128578,0.011,0.311,5.09376246862079e-05,0.011303032099045,-1.03679464564778,0,0.201,1,0.011303032099045,2.78340070767262e-09
"GALNT2",1.39355438136655e-09,-0.688807414215634,0.033,0.353,5.1005483912397e-05,0.0265102973551259,-0.323512800534424,0.115,0.335,1,0.0265102973551259,2.78710876079109e-09
"RBMS2",1.41242657172716e-09,-1.08504951657263,0.011,0.314,5.16962249517859e-05,0.0570586859974825,-0.536890345249192,0.077,0.242,1,0.0570586859974825,2.82485314145937e-09
"BACH2",1.41923407943301e-09,-1.32624869382515,0,0.295,5.19453865413278e-05,0.000559557496845618,-1.45138620308516,0,0.325,1,0.000559557496845618,2.8384681568518e-09
"MPHOSPH8",1.43933590565286e-09,-0.369559628682596,0.033,0.354,5.26811334828005e-05,0.0079726625195193,-0.71447121840467,0.077,0.345,1,0.0079726625195193,2.87867180923404e-09
"PRKD3",1.44944465633276e-09,-0.925987514041102,0.011,0.315,5.30511238664352e-05,0.0368827041049953,-0.554721957077493,0.077,0.269,1,0.0368827041049953,2.89888931056462e-09
"WBP1L",1.45378031443694e-09,-0.883832719941238,0.011,0.312,5.32098132887064e-05,0.0733650853729685,-0.362340025928223,0.077,0.239,1,0.0733650853729685,2.9075606267604e-09
"CHSY1",1.48464368376028e-09,-1.04550167089109,0,0.294,5.433944346931e-05,0.0021842039344809,-1.34497309936122,0,0.272,1,0.0021842039344809,2.96928736531639e-09
"RNF169",1.51844524906494e-09,-0.840495557032606,0,0.294,5.55766145610258e-05,0.00212569791648506,-0.882754157197644,0,0.273,1,0.00212569791648506,3.03689049582419e-09
"MRPL33",1.51941554310407e-09,1.80308452389684,0.489,0.323,5.5612128293152e-05,2.41832794526168e-05,2.23667471473216,0.5,0.249,0.885132211245229,2.41832794526168e-05,3.0388310838995e-09
"FABP5",1.527717086381e-09,-2.3551029448403,0.054,0.369,5.59159730786309e-05,0.00934486169447442,-1.76901560399676,0.038,0.263,1,0.00934486169447442,3.05543417042807e-09
"FAM110B",1.5660765943837e-09,-1.02890672234726,0.033,0.349,5.73199694310379e-05,0.000441444536022917,-1.24782750329857,0,0.334,1,0.000441444536022917,3.13215318631481e-09
"UPF2",1.57027748958664e-09,-0.851249500222922,0.011,0.311,5.74737263963608e-05,0.0022226045133124,-0.915568705445311,0,0.271,1,0.0022226045133124,3.14055497670751e-09
"DERA",1.58351381762899e-09,-0.948367049328053,0.033,0.348,5.79581892390388e-05,0.0293485234198472,-0.660868386653176,0.038,0.214,1,0.0293485234198472,3.16702763275046e-09
"FAT4",1.58832166058208e-09,-1.31672182976925,0,0.293,5.81341610989649e-05,0.0525438814682918,-0.633689944110027,0.077,0.247,1,0.0525438814682918,3.17664331864139e-09
"ALMS1",1.62442970392493e-09,-0.905169636434707,0,0.293,5.94557515933565e-05,0.0121502280065108,-0.738363541477324,0.038,0.258,1,0.0121502280065108,3.24885940521109e-09
"PDE1C",1.62784561322621e-09,-2.0583897545648,0.065,0.383,5.95807772896926e-05,0.00526332172755607,-1.16335104939245,0.115,0.412,1,0.00526332172755607,3.25569122380254e-09
"SEC24B",1.65114853515023e-09,-0.770576007718426,0.054,0.391,6.04336875350337e-05,0.00031657050110757,-1.17124922403937,0.038,0.41,1,0.00031657050110757,3.30229706757417e-09
"FARP1",1.65672270403317e-09,-1.05017927499528,0.011,0.314,6.06377076903182e-05,0.0665138124078925,-0.822572548230287,0.115,0.274,1,0.0665138124078925,3.31344540532161e-09
"BCL2",1.6673985425186e-09,-1.24953069259504,0.011,0.313,6.10284540547232e-05,0.0062158523560259,-0.806347734667592,0.038,0.299,1,0.0062158523560259,3.33479708225697e-09
"ZNF654",1.68455307173211e-09,-0.912014814486639,0.011,0.308,6.16563269784669e-05,0.00420681161026511,-0.899480716116624,0.038,0.304,1,0.00420681161026511,3.36910614062649e-09
"CISD1",1.69984283784232e-09,2.1299414791182,0.37,0.181,6.22159477078668e-05,0.165277234043858,1.35520382384834,0.269,0.203,1,0.165277234043858,3.39968567279517e-09
"HNRNPD",1.70141075130166e-09,-0.706995030266049,0.065,0.405,6.2273334908392e-05,0.0104528187786304,-0.510884944639054,0.115,0.395,1,0.0104528187786304,3.40282149970852e-09
"CACNB2",1.70188616659364e-09,-2.43433660551347,0.011,0.308,6.2290735583494e-05,0.0029207838692001,-2.20103812467751,0.077,0.344,1,0.0029207838692001,3.40377233029087e-09
"FAM126B",1.72044182471846e-09,-0.773270864274296,0.011,0.314,6.29698912265203e-05,0.000926835202159333,-0.954671932937683,0,0.306,1,0.000926835202159333,3.44088364647699e-09
"TSC22D2",1.73982563043658e-09,-0.793375658714239,0.022,0.333,6.36793578996094e-05,0.000294847739067681,-1.27388509245878,0.038,0.398,1,0.000294847739067681,3.47965125784617e-09
"APOD",1.78869039178154e-09,-3.47476795187266,0.163,0.495,6.5467857029596e-05,0.0410526154729882,-2.28668734894222,0.077,0.247,1,0.0410526154729882,3.57738078036365e-09
"RALY",1.80350431908501e-09,-0.661173622820992,0.011,0.313,6.60100615828305e-05,0.0141688192226565,-0.783424738835008,0.077,0.307,1,0.0141688192226565,3.60700863491739e-09
"CCNL1",1.82834139906622e-09,-0.750969757837054,0.011,0.313,6.69191235472228e-05,0.000123154568770407,-1.41549091933504,0,0.379,1,0.000123154568770407,3.6566827947896e-09
"RPS26",1.83225736898948e-09,1.88230489495449,0.576,0.467,6.70624519623841e-05,0.0374347092286609,-0.254222813204902,0.077,0.271,1,0.0374347092286609,3.66451473462179e-09
"SIPA1L1",1.90065678337858e-09,-1.90458268682031,0,0.291,6.95659389284393e-05,0.00428437964072172,-1.75372032592235,0.038,0.297,1,0.00428437964072172,3.80131356314465e-09
"HNRNPDL",1.91724245483266e-09,-0.365110023550323,0.076,0.436,7.01729910893301e-05,1.13361594437208e-05,-1.47484196093536,0,0.455,0.414914771799624,1.13361594437208e-05,3.83448490598949e-09
"RC3H2",1.9190174067994e-09,-0.562962249274479,0.022,0.334,7.02379561062648e-05,0.00952558702050053,-0.434907086982753,0.038,0.281,1,0.00952558702050053,3.83803480991616e-09
"CYTH3",1.9301886237866e-09,-0.950031209895625,0.011,0.312,7.06468338192135e-05,0.000631125338780705,-1.39058660380583,0,0.321,1,0.000631125338780705,3.86037724384757e-09
"SLF2",1.94738476299863e-09,-0.637777826950744,0.022,0.333,7.12762297105128e-05,0.00054318010459233,-1.02584309874018,0,0.326,1,0.00054318010459233,3.89476952220494e-09
"HERPUD2",1.98768274036236e-09,-0.814216859381428,0,0.291,7.27511759800029e-05,0.0212333692538239,-0.386386244697109,0.038,0.243,1,0.0212333692538239,3.97536547677384e-09
"ADGRB3",1.98768283480511e-09,-2.39010303167598,0,0.291,7.27511794367017e-05,0.0179071959091415,-1.79211997581473,0,0.179,1,0.0179071959091415,3.97536566565932e-09
"RAPGEF6",1.99537770870599e-09,-0.763223541509464,0.033,0.352,7.30328195163478e-05,0.00108751863779596,-1.18614847555225,0.077,0.406,1,0.00108751863779596,3.99075541343043e-09
"RDX",2.03623556631831e-09,-0.384409931548437,0.109,0.491,7.45282579628166e-05,0.0026537346063909,-0.755160869480275,0.077,0.381,1,0.0026537346063909,4.07247112849037e-09
"RABEP1",2.05564460323766e-09,-0.525170405234352,0.043,0.373,7.52386481231016e-05,0.00825877388720437,-0.605488942758104,0.115,0.396,1,0.00825877388720437,4.11128920224964e-09
"PDCD4",2.07167311255324e-09,-0.772225798988022,0.043,0.364,7.58253075925612e-05,0.0548879117013582,-0.609188851278604,0.115,0.297,1,0.0548879117013582,4.14334622081465e-09
"NLGN1",2.08865652248207e-09,-1.9070902305292,0.022,0.323,7.64469173793663e-05,0.000558372537494922,-2.13358304846566,0,0.325,1,0.000558372537494922,4.17731304060165e-09
"MAPK14",2.11630103880617e-09,-0.774719427934714,0.033,0.35,7.74587343213447e-05,0.000620588696411975,-1.06246164491923,0,0.321,1,0.000620588696411975,4.23260207313361e-09
"PLAC9",2.12557427884102e-09,-1.33408606287712,0,0.29,7.779814417986e-05,0.0321402259783758,-0.947274984834744,0,0.151,1,0.0321402259783758,4.25114855316396e-09
"CFLAR-AS1",2.12557428556304e-09,-0.89957950089374,0,0.29,7.77981444258927e-05,0.01604242749713,-0.477784004490879,0,0.184,1,0.01604242749713,4.251148566608e-09
"PDGFD",2.12557445361327e-09,-1.67128236501056,0,0.29,7.77981505766991e-05,0.00894121029570796,-1.68037091487756,0,0.211,1,0.00894121029570796,4.25114890270846e-09
"REPS1",2.12956808701528e-09,-0.647600228647176,0.033,0.352,7.79443215528462e-05,0.00575000424693949,-0.585350398706747,0.077,0.348,1,0.00575000424693949,4.25913616949549e-09
"RPL21",2.12967381760771e-09,1.52561210473924,0.674,0.661,7.794819139826e-05,0.000457572964776776,1.60916547083577,0.615,0.488,1,0.000457572964776776,4.25934763067992e-09
"RPRD1A",2.1735844033645e-09,-0.834635474068307,0,0.29,7.95553627475441e-05,0.00162221012987808,-0.897927187230674,0,0.284,1,0.00162221012987808,4.34716880200452e-09
"HIVEP3",2.17358442397482e-09,-1.17021934739251,0,0.29,7.95553635019024e-05,0.00854526235140081,-0.717175402999337,0.077,0.334,1,0.00854526235140081,4.34716884322517e-09
"RALGAPB",2.20548118900493e-09,-0.763550910683157,0.022,0.328,8.07228169987693e-05,0.014874447926241,-0.439769237794216,0.077,0.317,1,0.014874447926241,4.4109623731457e-09
"RAB6A",2.21114517804354e-09,-0.834752475129706,0.043,0.364,8.09301246615715e-05,0.00712109349588344,-0.917500305018278,0.077,0.333,1,0.00712109349588344,4.4222903511979e-09
"KCMF1",2.22701971312316e-09,-0.6710706388873,0.043,0.37,8.15111485200208e-05,0.00917090868833501,-0.456011848358601,0.077,0.341,1,0.00917090868833501,4.4540394212867e-09
"VRK2",2.24338480396654e-09,-0.81810430272866,0.043,0.368,8.21101272099794e-05,0.00243373449208336,-0.876532740117766,0.038,0.335,1,0.00243373449208336,4.48676960290029e-09
"HIBCH",2.27280712694038e-09,-0.90997319673692,0,0.289,8.31870136531448e-05,0.0093782510919014,-0.618402155876786,0.077,0.338,1,0.0093782510919014,4.5456142487151e-09
"TCERG1",2.31867317964892e-09,-0.726200482320514,0.011,0.31,8.48657570483301e-05,0.00270352277444414,-0.514655616535208,0.038,0.337,1,0.00270352277444414,4.63734635392158e-09
"PTPN9",2.32406610572482e-09,-0.947131315828911,0,0.289,8.50631435356341e-05,0.00528621195171094,-0.879760509271944,0,0.235,1,0.00528621195171094,4.64813220604835e-09
"RANBP9",2.33112722492061e-09,-0.941028443476636,0.022,0.321,8.53215875593194e-05,0.00133485570622987,-0.970674635956415,0,0.292,1,0.00133485570622987,4.66225444440707e-09
"IL1RAPL1",2.36262307707975e-09,-2.20228282012734,0.011,0.305,8.6474367244196e-05,0.0006719585356227,-2.47977076815904,0.077,0.387,1,0.0006719585356227,4.7252461485775e-09
"CDK12",2.36356375309728e-09,-0.767502966418782,0.011,0.309,8.65087969271136e-05,0.000875007139350096,-0.959645577558234,0,0.308,1,0.000875007139350096,4.72712750060812e-09
"POLR2J3",2.37645508883098e-09,-0.824975646192739,0,0.289,8.69806327063027e-05,0.000788792026266588,-1.02330625800913,0.038,0.358,1,0.000788792026266588,4.75291017201441e-09
"STAT3",2.39170694404325e-09,-0.506147811203568,0.087,0.449,8.75388658589268e-05,3.77703831051832e-05,-1.1075791578815,0.115,0.582,1,3.77703831051832e-05,4.78341388236622e-09
"PSEN1",2.41222482120478e-09,-0.893030395369227,0.011,0.308,8.82898406809162e-05,0.0035780088397234,-0.855116017246215,0,0.251,1,0.0035780088397234,4.82444963659073e-09
"ZDHHC20",2.42999833394298e-09,-1.01060708974347,0,0.288,8.8940369020647e-05,0.0417573272443388,-0.393772198165492,0.077,0.266,1,0.0417573272443388,4.85999666198105e-09
"ABCA8",2.47258502612126e-09,-1.80915901355467,0.065,0.383,9.04990845410642e-05,0.0249964489384627,-0.943946718117631,0.115,0.341,1,0.0249964489384627,4.94517004612884e-09
"ZNF141",2.48472087756289e-09,-0.793401527541103,0,0.288,9.09432688396792e-05,0.0103152266506647,-0.695928108822818,0.038,0.268,1,0.0103152266506647,4.96944174895193e-09
"PRKAG2",2.5045184331386e-09,-0.857175132964072,0.076,0.418,9.16678791713059e-05,0.00481339412101951,-0.874887397890985,0.077,0.35,1,0.00481339412101951,5.00903686000459e-09
"HIP1",2.50878737513806e-09,-1.15890188111947,0.022,0.326,9.1824126717428e-05,0.0266434023464859,-0.65023801390907,0.077,0.28,1,0.0266434023464859,5.01757474398209e-09
"RPL13A",2.50974106623179e-09,1.36919376619842,0.717,0.764,9.18590327651498e-05,0.0002720269385577,1.23538809467202,0.731,0.601,1,0.0002720269385577,5.01948212616477e-09
"BAZ1B",2.59551866536341e-09,-0.785026479282578,0.011,0.308,9.49985786709661e-05,0.00747288538600395,-0.298631055315227,0.038,0.293,1,0.00747288538600395,5.19103732399008e-09
"RIPK1",2.59780511071177e-09,-0.86976194599879,0,0.288,9.50822648571617e-05,0.00307162666760456,-0.889157016746163,0,0.258,1,0.00307162666760456,5.19561021467495e-09
"RPL5",2.60053541322691e-09,1.68704425434635,0.609,0.531,9.5182196659518e-05,0.000200134489864929,1.64951607810647,0.615,0.449,1,0.000200134489864929,5.20107081969102e-09
"CDC42BPB",2.60229915638989e-09,-0.575712818799738,0.033,0.347,9.52467514230264e-05,0.000342472912352419,-1.21068554955676,0,0.343,1,0.000342472912352419,5.20459830600782e-09
"SRRM1",2.64765942266096e-09,-0.636159707578683,0.033,0.344,9.69069825288137e-05,0.00409507706629552,-0.832163013112862,0.077,0.357,1,0.00409507706629552,5.2953188383118e-09
"AP1G1",2.65108872361488e-09,-0.638530155840343,0.022,0.326,9.70324983730281e-05,0.0617749669015434,-0.267523362791176,0.115,0.307,1,0.0617749669015434,5.30217744020148e-09
"CTDSPL2",2.68861948336527e-09,-0.838414754844556,0.033,0.341,9.84061617106522e-05,0.00125687790421072,-0.975754963031082,0,0.294,1,0.00125687790421072,5.37723895950186e-09
"APPBP2",2.76340236381375e-09,-0.370067981494674,0.033,0.346,0.000101143289917947,0.00178801728287012,-1.08245213005689,0.038,0.329,1,0.00178801728287012,5.52680471999111e-09
"COLEC12",2.7769267557176e-09,-2.06158409475719,0,0.287,0.00010163829618602,0.0270187188923487,-1.40337675977525,0,0.16,1,0.0270187188923487,5.55385350372388e-09
"DDX60L",2.77692681679204e-09,-0.916469507929062,0,0.287,0.000101638298421405,0.0111919740286958,-0.578972411103521,0.077,0.328,1,0.0111919740286958,5.55385362587275e-09
"STIM2",2.77692683424190e-09,-1.07978730312491,0,0.287,0.000101638299060088,0.0275812360100552,-0.944812849442196,0.077,0.264,1,0.0275812360100552,5.55385366077246e-09
"RPTOR",2.83506154415775e-09,-0.570682792941734,0.033,0.35,0.000103766087577718,0.000957953469081372,-1.00946520689853,0.038,0.362,1,0.000957953469081372,5.67012308027792e-09
"CDR2",2.83927581607619e-09,-0.99254778184773,0,0.286,0.000103920334144205,0.0145715704528783,-0.796620462432676,0.077,0.309,1,0.0145715704528783,5.67855162409088e-09
"UBE2G1",2.94390999761e-09,-0.813166110857549,0.022,0.324,0.000107750049822524,0.00518631670419519,-0.772110720041533,0.077,0.349,1,0.00518631670419519,5.88781998655338e-09
"NDUFA2",2.94502692880541e-09,1.97143235550572,0.38,0.196,0.000107790930621207,0.00687364713202557,1.44215015268574,0.269,0.122,1,0.00687364713202557,5.89005384893762e-09
"ST3GAL1",3.00257143090378e-09,-0.664627857828813,0.076,0.427,0.000109897116942509,0.0405237499457313,-0.257011244178232,0.192,0.45,1,0.0405237499457313,6.00514285279211e-09
"IP6K2",3.03081893695951e-09,-0.641727918850569,0.033,0.348,0.000110931003911655,0.0273939349677595,-0.663468225278169,0.038,0.221,1,0.0273939349677595,6.06163786473316e-09
"ACSS3",3.04753368629288e-09,-1.26409566619082,0.022,0.323,0.000111542780452006,0.00362004930334833,-0.970873621036423,0.038,0.322,1,0.00362004930334833,6.0950673632983e-09
"RGS6",3.08468382489055e-09,-2.03633797983212,0.022,0.318,0.000112902512674819,0.0011805226584721,-1.96912253898907,0.038,0.341,1,0.0011805226584721,6.16936764026581e-09
"PRKCA",3.12195241523762e-09,-0.96910364884428,0.011,0.305,0.000114266580350112,0.00338180457864046,-0.919959452795221,0.038,0.323,1,0.00338180457864046,6.24390482072863e-09
